MAIN_ID,TIC_ID,OTYPES,V__vartyp,V__LoVmax,V__Vmax,V__R_Vmax,V__magtyp,V__UpVmin,V__Vmin,V__R_Vmin,V__UpPeriod,V__period,V__R_period,V__epoch,V__R_epoch,V__D_rt,V__R_D_rt,V__bibcode,RA,DEC,PLX_VALUE,PMRA,PMDEC,FLUX_B,FLUX_V,FLUX_R,FLUX_G,FLUX_J,IDS,angDist,Match_Method,Match_Score,Match_Mag,Match_PM,Match_Plx,Match_Aliases,Match_Mag_Band,Match_Mag_Diff,Match_PMRA_DiffPct,Match_PMDEC_DiffPct,Match_Plx_DiffPct,Match_Aliases_NumMatch
Gaia DR2 2163593696691187840,273566363,*,,,,,,,,,,,,,,,,,316.1095365092579,46.2403873499708,0.2688,-5.131,-6.221,,,,15.0596,,Gaia DR2 2163593696691187840,67.153146,co,-1,T,F,F,F,GAIAmag,0.803799999999999,111.4430867564837,123.34675618570824,98.914242090084,0
,273824705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8606-1572-1,274791367,*|IR,,,,,,,,,,,,,,,,,149.39780879531,-57.0714246246,0.7268,-2.851,1.269,12.13,12.0,,12.074466,11.723,2MASS J09573546-5704170|TIC 274791482|TYC 8606-1572-1|Gaia DR2 5259511397567120768|Gaia EDR3 5259511397567120768|Gaia DR1 5259511397567120768,79.765578,co,-1,T,F,F,F,Vmag,0.6790000000000003,47.56704466456519,54.97221689978924,130.837883075594,0
SDSSCGB 65468.4,275180352,GiG|*|G,,,,,,,,,,,,,,,,,143.48106190211,6.10750683252,,,,,,,20.837013,,SDSSCGB 65468.4|SDSS J093355.45+060626.9|Gaia DR2 3852692042262874496|Gaia EDR3 3852692042262874496,42.346791,co,-3,F,-,-,F,GAIAmag,8.343212999999999,,,,0
,275423476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
RX J2155.3+5938B,276105676,**|*|X,,,,,,,,,,,,,,,,,328.85241623222,59.64370517569,,,,,,,12.789534,,** JNN  292B|RX J2155.3+5938B|WDS J21554+5938B|Gaia EDR3 2202731225388129024,62.118476,co,-3,F,-,-,F,GAIAmag,2.352666000000001,,,,0
[BE74] 356,276793048,Em*|*|*|IR,LPV,,10.75,,,,11.27,,,3.97,,,,,,2008AJ....136.1242F,83.29182543394,-67.73324265976,0.0055,1.612,0.545,13.38,11.01,10.35,11.915581,10.18,MACHO   8.8548.5|2MASS J05331003-6743596|SSTISAGEMC J053310.03-674359.7|TIC 276793048|UCAC4 112-008179|[BE74] 356|[H2013] LMCe 1160|[M2002] LMC 156561|[O96] D231-1|Gaia DR2 4660117306608575488|Gaia EDR3 4660117306608575488,,tic,-1,F,T,F,T,Vmag,1.2509999999999994,9.667324307776047,19.635342694890376,121.1291413116971,3
Gaia DR2 6364080370808054272,276963370,*,,,,,,,,,,,,,,,,,276.3677420524259,-79.2794354540208,1.8142,0.183,-18.33,,,,14.0227,,Gaia DR2 6364080370808054272,102.449747,co,-3,F,F,T,F,GAIAmag,2.0525,98.1470531056605,101.01130729726972,18.4115848174132,0
BAT99  78,277025286,WR*|**|*|IR,,,,,,,,,,,,,,,,,83.996187,-69.197533,,,,13.07,12.94,,,12.42,** BRT 1967B|BAT99  78|Brey  65b|CCDM J05360-6912B|HD 269828C|2MASS J05355908-6911511|TIC 277025286|TSWR 1|WDS J05360-6912B|[H2013] LMCe 1288|[HGM93]  5|[HGM93]  3|[ST92] 2-38B|[TSL93] bet  6|[WDP99] NGC 2044W 33,,tic,-1,F,-,-,T,Vmag,1.0220000000000002,,,,2
,278269065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 7996-178-1,278784173,*|IR,,,,,,,,,,,,,,,,,335.69860761593,-37.54884685527,2.5939,2.631,-5.543,11.725,11.211,,11.104284,10.226,2MASS J22224766-3732559|RAVE J222247.7-373256|TIC 278781664|TYC 7996-178-1|Gaia DR2 6597925843832991872|Gaia EDR3 6597925843832991872|Gaia DR1 6597925839537921152,117.580346,co,-5,F,F,F,F,Vmag,4.430999999999999,93.77771471141224,106.87854521808949,91.13275401160922,0
,278802982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,278827383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
CRTS J064219.1-585752,278863150,RR*|RR*|*,RRab,,16.441422,,G,,17.051247,,,0.577854,,2456930.6882,,,,2018yCat.1345....0G,100.5795968969,-58.96451510121,0.041,0.42,0.855,,16.85,,16.769556,,CRTS J064219.1-585752|Gaia DR2 5483460376884627456|Gaia EDR3 5483460376884627456,133.617797,co,-1,T,F,F,F,Vmag,0.593,244.40979373467795,88.61710469734146,91.48990931564344,0
CRTS J064227.2-595027,278863611,EB*|*|IR,Ecl,,14.74,,V,,15.14,,,0.389196,,,,,,2017MNRAS.469.3688D,100.6132327673663,-59.8410359877156,0.5888,-1.907,4.514,15.758,15.187,14.936,15.0845,14.051,CRTS J064227.2-595027|2MASS J06422717-5950276|UCAC4 151-008189|Gaia DR2 5480174211507233408,40.242279,co,-1,T,F,F,F,Vmag,0.5350000000000001,33.97969578810554,124.1937645047353,91.35144027602536,0
TYC 8548-324-1,278897257,PM*|*|IR,,,,,,,,,,,,,,,,,101.0738262,-58.3980987,,-5.6,-137.0,11.479,10.311,10.78,10.6901,9.318,2MASS J06441772-5823530|RAVE J064417.7-582353|TIC 278897282|TYC 8548-324-1|UCAC4 159-008402|WISE J064417.74-582354.3|Gaia DR2 5483585893009048320,158.061636,co,-4,F,F,-,F,Vmag,5.937000000000001,79.37012573171585,230.4140885292718,,0
,278988794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2SLAQ J031924.31-011446.6,279070369,*|*,,,,,,,,,,,,,,,,,49.851308,-1.246306,,,,,,,,,SDSS J031924.31-011446.7|2SLAQ J031924.31-011446.6,130.479252,co,-1,-,-,-,F,,,,,,0
,279074053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,279159470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 4015-832-1,279186939,*,,,,,,,,,,,,,,,,,6.95030880112,61.36876653463,1.6282,-3.055,-0.471,12.89,12.62,,12.413823,,TYC 4015-832-1|Gaia DR2 430378129915578240|Gaia EDR3 430378129915578240|Gaia DR1 430378125608616704,35.264188,co,-5,F,F,F,F,Vmag,1.5070000000000014,103.61808212039747,98.80529323582904,85.64577272326545,0
TYC 4314-1583-1,279264798,*|IR,,,,,,,,,,,,,,,,,25.8387188961,70.30946521241,0.8046,0.597,-0.76,12.03,10.8,,10.118132,7.822,2MASS J01432128+7018341|TIC 279264800|TYC 4314-1583-1|Gaia DR2 533740675415312000|Gaia EDR3 533740675415312000|Gaia DR1 533740671115216000,22.423899,co,-4,F,F,-,F,Vmag,5.739999999999998,100.51501035196686,101.45065852261882,,0
TYC 4019-735-1,279276210,*|IR,,,,,,,,,,,,,,,,,7.43702868199,63.60127120915,1.9614,13.389,-5.961,12.75,12.34,,11.773874,10.713,2MASS J00294487+6336045|TIC 366240626|TYC 4019-735-1|Gaia DR2 431081542476015744|Gaia EDR3 431081542476015744|Gaia DR1 431081538176403456,116.825408,co,-5,F,F,F,F,Vmag,3.120000000000001,85.69296017558689,82.19842440676346,48.25675875313931,0
HD  20586,279637388,PM*|**|*|IR,,,,,,,,,,,,,,,,,48.79596557517,-64.44388162809,8.9445,-28.051,-57.153,7.1,6.63,,6.520483,5.8,** DUN   12A|CCDM J03152-6427A|CD-64   114|CPC 21   568|CPD-64   235|CPD-64   235A|CSI-64   235 42|GC  3922|GEN# +1.00020586|GSC 08863-01498|HD  20586|HIC  15140|HIP  15140|IDS 03136-6449 A|IRAS 03143-6437|2MASS J03151104-6426379|PPM 353420|Renson 5140|SAO 248764|SKY#  4875|TIC 279637399|TYC 8863-1498-1|uvby98 100020586|WDS J03152-6427A|Gaia EDR3 4672336699019592320|Gaia DR1 4672336694723595136|Gaia DR2 4672336699019592320,160.285142,co,-5,F,F,F,F,Vmag,6.079,177.954740618669,270.4955297613187,303.5361578683798,0
Gaia EDR3 4722113407179922560,279639068,*|WD?,,,,,,,,,,,,,,,,,48.9416461143,-62.80736888263,5.3813,24.316,2.9,,,,19.742367,,Gaia DR2 4722113407179922560|Gaia EDR3 4722113407179922560,129.49311,co,-5,F,F,F,F,GAIAmag,7.378467000000002,250.13027425509057,79.58407839713895,66.00650292137883,0
HD  38324,279698148,SB*|**|*|*|*|IR|UV,,,,,,,,,,,,,,,,,86.137167,-7.743011,3.19,-7.7,-4.45,,,,,7.796,** A  497|ADS  4330 AB|BD-07  1162|CCDM J05445-0745AB|CEL    959|GSC 05346-00403|HD  38324|HIC  27082|HIP  27082|IDS 05397-0747 AB|2MASS J05443291-0744348|PPM 188413|TIC 279698148|WDS J05445-0745AB|WISEA J054432.90-074435.0|WISE J054432.90-074435.0|[SC93b] 417,,tic,-1,-,F,F,T,,,56.19104802164769,17.89577006387525,32.2252840058044,3
,279855551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,280031832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 4243-227-1,280069113,*|IR,,,,,,,,,,,,,,,,,298.04575597781,67.29396835246,1.8254,2.26,-9.893,12.62,12.02,,12.299244,11.132,2MASS J19521097+6717383|TIC 280069129|TYC 4243-227-1|Gaia DR2 2249051038914409984|Gaia EDR3 2249051038914409984|Gaia DR1 2249051034616903552,89.819451,co,-5,F,F,F,F,Vmag,3.279,81.70292348421675,85.30824760793085,86.53894370455583,0
,280564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,280778191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,280910766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
LAMOST J063547.76+023035.5,281157406,Em*,,,,,,,,,,,,,,,,,98.949016,2.5098673,,,,,,,,,LAMOST J063547.76+023035.5,86.920157,co,-1,-,-,-,F,,,,,,0
Gaia DR2 2929813319663888000,281343752,*,,,,,,,,,,,,,,,,,110.2215151289667,-20.7780594817225,0.243,-0.851,1.14,,,,12.6998,,Gaia DR2 2929813319663888000,21.38508,co,-1,T,F,F,F,GAIAmag,0.9333999999999988,43.37538592568934,72.01782949713453,79.12980744456087,0
,281728276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,282055743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC  134-1366-1,282631704,PM*|*|IR,,,,,,,,,,,,,,,,,90.26824693451,3.35083981825,9.0023,-34.68,-61.85,11.03,10.34,,10.252976,9.146,GSC 00134-01366|2MASS J06010437+0321030|TIC 282631734|TYC  134-1366-1|Gaia DR2 3316456888501142528|Gaia EDR3 3316456892799377920|Gaia DR1 3316456888501142528,157.984537,co,-3,F,F,T,F,Vmag,3.1679999999999997,205.4981960660246,22.708078973973173,15.61714971317161,0
CD-23  7454,283304874,*|IR,,,,,,,,,,,,,,,,,128.2418454404,-24.0611798774,1.2272,-3.458,-0.934,11.07,9.84,,9.432036,7.621,CD-23  7454|CPD-23  3902|GSC 06570-02088|2MASS J08325804-2403402|PMC 90-93  6427|PPM 254727|SAO 176059|TIC 283304886|TYC 6570-2088-1|YZ 113  6524|Gaia DR2 5695828642609910400|Gaia EDR3 5695828642609910400|Gaia DR1 5695828638310781696,46.43024,co,-5,F,F,F,F,Vmag,7.690000000000001,110.82699045358764,99.14208031744866,91.75274359715324,0
,283698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASS J00352094+6230583,283939331,RG*|*|IR,,,,,,,,,,,,,,,,,8.83727801261,62.51619306553,0.2678,-0.517,-0.228,,,,14.036999,11.566,2MASS J00352094+6230583|TIC 283939401|Gaia DR2 430686611645283200|Gaia EDR3 430686611645283200,80.100559,co,-1,T,F,F,F,GAIAmag,0.1766989999999992,82.71590905291875,97.18307074940202,88.71385102957663,0
TYC 4024-341-1,284050381,PM*|*|IR,,,,,,,,,,,,,,,,,8.98870305096,65.02617923333,9.5957,114.573,-33.517,11.15,10.39,,10.251975,9.032,GSC 04024-00341|2MASS J00355728+6501342|TIC 284050395|TYC 4024-341-1|Gaia DR2 527145426719439232|Gaia EDR3 527145426719439232|Gaia DR1 527145422416973184,27.282002,co,-3,F,F,T,F,Vmag,5.014999999999999,2065.0431315488618,8.73295737676348,21.48958452651732,0
,284457791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8700-1321-1,284783117,*|IR,,,,,,,,,,,,,,,,,233.61009645739,-54.91482166537,1.6588,-5.916,-2.776,13.09,12.58,,12.433967,11.474,2MASS J15342641-5454532|TIC 284782944|TYC 8700-1321-1|Gaia DR2 5885363900133146368|Gaia EDR3 5885363900133146368|Gaia DR1 5885363895815660928,55.237902,co,-5,F,F,F,F,Vmag,3.65,96.26771981401689,96.3399857871206,89.86571522830856,0
SDSS J085312.62+301950.6,285010099,*|G,,,,,,,,,,,,,,,,,133.30263209877,30.33076053393,,,,,,,22.179531,,SDSS J085312.62+301950.6|Gaia EDR3 705821735580826368,52.036479,co,-3,F,-,-,F,GAIAmag,9.907531,,,,0
,286129396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
SDSS J112600.40-071803.1,286396160,RR*|RR*|RR*|RR*|Pu*|RR*|*|RR?|RR?,PULS,,17.409374,,o,,17.993385,,,,,,,,,2018AJ....156..241H,171.50165918602,-7.30084293113,,-1.197,-1.268,,17.91,,17.943346,,ATO J171.5016-07.3008|LINEAR 1421322|SDSS J112600.40-071803.1|[DCD2013] CSS J112600.3-071802|[SHM2017] J171.50167-07.30082|[ZHV2014] 254|Gaia EDR3 3591618091488624896|Gaia DR2 3591618091488624896,130.231675,co,-4,F,F,-,F,Vmag,4.721,92.0131845841785,88.97736360791403,,0
TYC 4048-1534-1,286472432,PM*|*|IR,,,,,,,,,,,,,,,,,45.28314581018,60.00152803543,9.7787,125.804,65.245,13.39,11.46,,11.326326,9.852,2MASS J03010794+6000054|TIC 390891205|TYC 4048-1534-1|Gaia DR2 461594330177487360|Gaia EDR3 461594330177487360|Gaia DR1 461594325875007744,155.703933,co,-3,F,F,T,F,Vmag,5.529999999999998,219.94343946064032,193.4082374483352,19.202326753534333,0
TYC 7715-391-1,286757932,*|IR,,,,,,,,,,,,,,,,,150.1741163,-41.7239722,2.69,-18.038,3.599,12.41,11.92,,11.702,10.875,2MASS J10004178-4143263|TIC 286757912|TYC 7715-391-1|Gaia DR1 5418737036504680960,70.42358,co,-1,T,F,F,F,Vmag,0.8529999999999998,351.2873372846203,216.1192488868813,85.48398218250519,0
UCAC2  22246287,287215989,*|IR,,,,,,,,,,,,,,,,,224.93061718545,-23.85295480948,1.3171,-11.004,-8.47,13.256,12.221,12.0,11.900597,10.281,DENIS J145943.3-235110|2MASS J14594335-2351105|PPMX J145943.3-235110|RAVE J145943.4-235111|RAVE J145943.4-235110|TIC 437342727|UCAC2  22246287|UCAC3 133-165006|UCAC4 331-075119|USNO-B1.0 0661-00315173|WISEA J145943.33-235110.6|WISE J145943.34-235110.6|Gaia DR2 6230840177365674752|Gaia EDR3 6230840177365674752,83.061541,co,-3,F,F,T,F,Vmag,3.3040000000000003,4432.965335420486,83.89608315477062,24.335652453011864,0
CRTS J071809.4-555512,287326187,Ro*|*|IR,ROT,,17.0815,,V,,17.3785,,,0.295779,,,,,,2017MNRAS.469.3688D,109.5394099699863,-55.9200732450514,0.3256,-0.52,0.882,,,,17.333,15.799,CRTS J071809.4-555512|2MASS J07180944-5555122|WISEA J071809.43-555512.2|WISE J071809.44-555512.2|Gaia DR2 5487072856697709056,113.902485,co,-5,F,F,F,F,GAIAmag,4.805699999999998,86.04379029184581,31.709218301309487,60.30638206570172,0
SDSS J002154.57+380128.3,288296337,RR*|RR*|V*|*,SIN,,16.004368,,o,,16.201742,,,,,,,,,2018AJ....156..241H,5.47741197906,38.02454855341,0.1007,2.01,0.073,,16.07,,16.088964,,ATO J005.4774+38.0245|CRTS J002154.5+380128|SDSS J002154.57+380128.3|Gaia DR2 378811275080215808|Gaia EDR3 378811275080215808,100.935608,co,-4,F,F,-,F,Vmag,2.536,87.06263999382097,100.48527876938624,,0
TYC 5405-1438-1,289002332,*|IR,,,,,,,,,,,,,,,,,114.86056814356,-12.26165329116,1.5299,-3.269,-8.752,13.2,12.6,,13.081541,12.138,2MASS J07392654-1215418|TIC 289002305|TYC 5405-1438-1|Gaia DR2 3033894155497362816|Gaia EDR3 3033894155497362816,43.612931,co,-1,T,F,F,F,Vmag,0.0719999999999991,52.9181663289276,178.15402200314333,34.642294525068884,0
,289570607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,289799806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 3921-706-1,290003896,*|IR,,,,,,,,,,,,,,,,,290.62477431356,53.30110196023,2.5739,-0.551,-3.619,10.81,10.29,,10.264959,9.422,GSC 03921-00706|2MASS J19222995+5318041|TIC 290003918|TYC 3921-706-1|Gaia DR2 2139473194694871424|Gaia EDR3 2139473194694871424|Gaia DR1 2139473190397611520,163.194837,co,-5,F,F,F,F,Vmag,3.609,97.83489396481606,104.35522458469522,82.72724222393718,0
TYC 8675-2295-1,290215112,*|IR,,,,,,,,,,,,,,,,,205.2777072795799,-59.53744882525,0.6087,-4.121,-1.269,10.98,10.9,,10.916208,10.56,GSC 08675-02295|2MASS J13410665-5932148|TIC 290215143|TYC 8675-2295-1|Gaia DR2 5869283027207084800|Gaia EDR3 5869283027207084800|Gaia DR1 5869283022863369984,48.297139,co,-3,F,F,T,F,Vmag,2.051,40.23040518883043,66.55765181482059,1.0819717952801364,0
TYC 7953-840-1,290596726,*|IR,,,,,,,,,,,,,,,,,306.89595678041,-40.36350000134,6.6127,-8.669,-3.979,11.69,11.02,,10.733343,9.66,2MASS J20273502-4021485|RAVE J202735.0-402149|TIC 290596728|TYC 7953-840-1|Gaia DR2 6680745178510143104|Gaia EDR3 6680745178510143104|Gaia DR1 6680745178510143104,5.41032,co,-1,F,T,T,F,Vmag,3.2780000000000005,2.7782981175293533,1.0750175274596905,0.865461447013152,0
UCAC4 163-192731,291320884,*,,,,,,,,,,,,,,,,,260.9623330575499,-57.42950402059,0.6023,3.15,-6.34,14.161,12.775,12.347,12.265696,,RAVE J172351.0-572546|UCAC4 163-192731|Gaia DR2 5916239389231568640|Gaia EDR3 5916239389231568640,67.321747,co,-5,F,F,F,F,Vmag,2.424999999999999,105.95725527500773,93.55250740342998,93.9729920397064,0
ATO J094.3127+07.7044,291337184,Pu*|*|IR,PULS,,12.821464,,o,,13.0993,,,,,,,,,2018AJ....156..241H,94.3127040210346,7.7044845327969,0.5128,17.103,-14.39,13.854,13.292,13.083,12.993892,11.881,ATO J094.3127+07.7044|2MASS J06171504+0742160|UCAC4 489-020798|WISE J061715.06+074216.0|Gaia EDR3 3325258861338422528,23.077147,co,-5,F,F,F,F,Vmag,2.558,67.89230226253858,29.71745341766587,95.7311489602584,0
2MASS J06173361+0601211,291340620,RG*|IR,,,,,,,,,,,,,,,,,94.390049,6.022543,,,,,,,,12.392,2MASS J06173361+0601211|TIC 265363150,145.624368,co,-1,-,-,-,F,,,,,,0
SDSS J031658.63+052204.5,293144409,*|IR,,,,,,,,,,,,,,,,,49.24428909632,5.36792950389,0.5472,10.913,-4.822,,,,17.090172,15.782,2MASS J03165864+0522045|SDSS J031658.63+052204.5|TIC 293144407|Gaia DR2 3295515521935872|Gaia EDR3 3295515521935872,168.189598,co,-1,T,F,F,F,GAIAmag,0.4435719999999996,42.19244515499407,5.116757642873343,64.25188311306518,0
,293449205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 4701833052643563648,293618677,*|RR?,RRc,,20.07414,,G,,20.556711,,,0.345545,,2456940.4738,,,,2018yCat.1345....0G,0.00210936183,-71.89607371179,,-0.332,-1.109,,,,20.271177,,Gaia DR2 4701833052643563648|Gaia EDR3 4701833052643563648,142.783987,co,-4,F,F,-,F,GAIAmag,4.835377000000001,100.782033947811,103.40225794576024,,0
TYC 9007-4730-1,293858572,*|IR,,,,,,,,,,,,,,,,,222.3959980029,-61.31111063102,1.4906,-3.045,-9.008,12.85,12.32,,12.203608,11.184,2MASS J14493504-6118399|TIC 293858620|TYC 9007-4730-1|Gaia DR2 5877840040827380352|Gaia EDR3 5877840040827380352|Gaia DR1 5877840040827380352,59.201748,co,-4,F,F,-,F,Vmag,4.219999999999999,98.28894133513153,88.1051102601347,,0
Gaia EDR3 5486809901619985408,293971867,*|WD?,,,,,,,,,,,,,,,,,106.79221234399,-57.89280820481,2.4397,-15.295,15.623,,,,19.794691,,Gaia DR2 5486809901619985408|Gaia EDR3 5486809901619985408,74.854579,co,-5,F,F,F,F,GAIAmag,6.887791,341.97537999190894,44.589269690617805,187.01610075974503,0
,294120426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,294206967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,294328887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,294329266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,294667961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,294930324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 5965-2500-1,295941202,*|IR,,,,,,,,,,,,,,,,,109.11677177574,-16.44580319808,0.5569,-2.467,-2.191,12.81,11.43,,11.109731,9.275,2MASS J07162802-1626449|TIC 295941105|TYC 5965-2500-1|Gaia DR2 3031011613967820544|Gaia EDR3 3031011613967820544|Gaia DR1 3031011609663350016,47.53378,co,-5,F,F,F,F,Vmag,4.68,104.5702281223717,97.77163703821982,93.27476375932132,0
Gaia EDR3 3031271815963231872,296184440,*,,,,,,,,,,,,,,,,,109.28294855333,-15.52606272571,0.9843,0.455,5.591,,,,18.034655,,Gaia DR2 3031271815963231872|Gaia EDR3 3031271815963231872,50.444524,co,-5,F,F,F,F,GAIAmag,1.1369550000000004,100.90647742871202,93.68422003901752,92.04258828094686,0
,297647356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ATO J097.3199-29.5963,299906906,V*|*|IR,SIN,,13.880016,,o,,13.965594,,,,,,,,,2018AJ....156..241H,97.3199659366471,-29.5963053249636,0.7379,3.067,-7.817,14.771,14.129,14.2,13.999967,12.978,ATO J097.3199-29.5963|2MASS J06291679-2935467|UCAC4 303-011931|Gaia EDR3 2895123762158451840,179.047435,co,-5,F,F,F,F,Vmag,2.8986,429.71191327512406,9.84100665341137,55.46636893086695,0
6dFGS gJ070511.2-670938,299941037,*|G,,,,,,,,,,,,,,,,,106.29647476627,-67.16059537483,,,,17.95,,16.16,20.897635,13.713,6dFGS gJ070511.2-670938|2MASX J07051109-6709382|Gaia EDR3 5280950950890031232,97.202748,co,-3,F,-,-,F,Tmag,4.0624,,,,0
,300013489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASS J13520652-6034240,300104749,*|IR|LP?,LPV?,,,,G,,,,,790.51,,,,,,2018A&A...618A..58M,208.0271451045695,-60.5733159462922,0.0784,-5.909,-1.017,,,,16.282984,11.085,2MASS J13520652-6034240|WISE J135206.51-603423.9|Gaia DR2 5867379188463056768|Gaia EDR3 5867379188463056768,156.430955,co,-1,T,F,F,F,GAIAmag,0.0583160000000013,97.5061933681372,99.3214798011809,99.26130421263883,0
UCAC4 120-012207,300141210,*|IR,,,,,,,,,,,,,,,,,108.60191026102,-66.07441669371,1.1491,-1.36,8.852,13.457,12.499,12.289,12.221264,10.73,2MASS J07142444-6604279|TIC 300141251|UCAC4 120-012207|WISEA J071424.45-660427.7|WISE J071424.45-660427.8|Gaia DR2 5281440989481168768|Gaia EDR3 5281440989481168768,158.158349,co,-1,T,F,F,F,Vmag,0.0519999999999996,49.16799976079058,12.667308152469973,41.75726704917648,0
V* HM TrA,300430650,dS*|V*|*|IR,,,,,,,,,,,,,,,,,244.88316644515,-62.36075785923,0.5046,1.242,-2.546,,,,13.319296,12.433,CSV   7294|2MASS J16193196-6221387|SV* SON  5701|TIC 300430746|V* HM TrA|Gaia DR2 5829416762792941184|Gaia EDR3 5829416762792941184,68.029505,co,-3,F,F,T,F,GAIAmag,2.0965040000000013,54.9637752104954,47.6703922603546,7.021309919753816,0
,300514512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8922-1083-1,300651846,PM*|*|IR,,,,,,,,,,,,,,,,,114.3427040721,-66.74288094372,5.883,-53.62,52.856,11.74,11.33,,11.108513,9.952,GSC 08922-01083|2MASS J07372224-6644342|TIC 300651835|TYC 8922-1083-1|Gaia DR2 5275158203943154944|Gaia EDR3 5275158208242543232,62.766208,co,-5,F,F,F,F,Vmag,5.101999999999999,1436.9313540302169,84.23143952596723,35.28949782538394,0
,300972613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 6010579445386477440,301087992,PM*|*|WD?,,,,,,,,,,,,,,,,,238.7364274453,-36.19255136299,4.714,-47.944,-76.455,,,,20.176529,,Gaia DR2 6010579445386477440|Gaia EDR3 6010579445386477440,56.571541,co,-5,F,F,F,F,GAIAmag,5.896828999999999,756.9952613581723,1310.450115392917,607.2810639523718,0
,301376799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
UCAC2   1770117,301451330,*|IR,,,,,,,,,,,,,,,,,256.41072388182,-69.86413880533,0.1667,-2.381,-4.035,15.248,13.679,13.37,13.031053,10.67,DENIS J170538.5-695150|DENIS J170538.6-695150|2MASS J17053857-6951508|PPMX J170538.5-695150|RAVE J170538.6-695151|TIC 301451304|UCAC2   1770117|UCAC3 41-209364|UCAC4 101-093321|USNO-B1.0 0201-00460366|WISEA J170538.56-695150.9|WISE J170538.57-695150.8|Gaia DR2 5808108639738616960|Gaia EDR3 5808108639738616960,179.477837,co,-1,T,F,F,F,Vmag,0.870000000000001,73.18494392601251,84.44451298025398,89.41298259207277,0
,301980639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 3300-92-1,302089933,*|IR,,,,,,,,,,,,,,,,,40.67940702183,47.45867025226,0.507,1.184,-1.479,12.76,11.88,,11.714145,10.273,2MASS J02424305+4727312|TIC 302089894|TYC 3300-92-1|Gaia DR2 438037499704185472|Gaia EDR3 438037499704185472|Gaia DR1 438037495407503616,107.8621,co,-1,T,F,F,F,Vmag,0.1339999999999985,82.65641090243791,83.19831778694922,69.61196820944367,0
