TIC,m_TIC,BJD0,e_BJD0,Per,e_Per,Morph,Wp-pf,Dp-pf,Phip-pf,Ws-pf,Ds-pf,Phis-pf,Wp-2g,Dp-2g,Phip-2g,Ws-2g,Ds-2g,Phis-2g,Sectors,UpDate,tesseb_source
318217844,1,1871.843016,7.755412e-05,1.2222939,3.7280711e-06,0.61,0.14,0.611,1.0,0.129,0.146,0.501,0.2272,0.722,0.9999,0.21,0.232,0.5009,21,2021-09-16T17:38:47,J/ApJS/258/16/tess-ebs
318230704,1,1870.989309,9.141052e-05,3.5553166,4.6458702e-05,0.391,0.051,0.102,1.0,0.054,0.008,0.5,0.07732,0.106,1.0,0.077,0.01,0.5,21,2021-09-16T17:38:45,J/ApJS/258/16/tess-ebs
318290913,1,1874.949591,0.0003713174,15.021469,0.0010547305,0.066,0.009,0.088,1.0,0.011,0.073,0.571,0.01333,0.098,4.021e-06,0.016,0.083,0.5711,21,2021-09-16T17:38:50,J/ApJS/258/16/tess-ebs
318357083,1,1871.795284,0.00054993,3.2440114,0.00021270266,0.417,0.042,0.007,1.001,,,,0.07927,0.019,0.001222,,,,21,2021-09-16T17:38:51,J/ApJS/258/16/tess-ebs
318512022,1,1570.524665,0.0004239581,4.8242518,0.00013114385,0.291,,,,,,,0.06165,0.015,7.652e-06,,,,"10,11",2021-09-16T17:36:32,J/ApJS/258/16/tess-ebs
318573150,1,1492.277868,0.0001198894,5.7404517,5.6567145e-05,0.386,0.045,0.248,1.0,0.047,0.17,0.5,0.06869,0.249,9.853e-07,0.069,0.178,0.5,7,2021-09-16T17:39:40,J/ApJS/258/16/tess-ebs
318649597,1,1654.057478,7.537348e-05,0.926883,2.3831258e-06,0.588,0.117,0.404,1.0,0.122,0.281,0.5,0.1792,0.471,0.0001158,0.187,0.34,0.5,13,2021-09-16T17:36:59,J/ApJS/258/16/tess-ebs
318825030,1,1572.2083,0.0003578146,5.1848468,6.5352921e-05,0.266,0.032,0.42,1.0,0.032,0.283,0.5,0.0446,0.447,1.0,0.044,0.301,0.4999,10,2021-09-16T17:36:30,J/ApJS/258/16/tess-ebs
318868129,1,1411.291397,8.680517e-05,0.3751679,9.2687894e-06,0.795,0.128,0.12,1.001,0.164,0.065,0.504,0.3937,0.215,0.001803,0.302,0.17,0.5,4,2021-09-16T17:40:33,J/ApJS/258/16/tess-ebs
318868368,1,1412.035398,1.660716e-05,1.8456244,1.2690053e-05,0.509,,,,,,,0.1455,0.423,0.9997,,,,4,2021-09-16T17:39:25,J/ApJS/258/16/tess-ebs
318887874,1,1412.730492,0.00364439,2.9746798,0.00058821476,0.541,0.117,0.848,1.001,0.098,0.112,0.5,0.175,0.938,0.9994,0.201,0.146,0.499,4,2021-09-16T17:39:24,J/ApJS/258/16/tess-ebs
318937509,1,1492.563621,0.0147283,1.0505729,0.0010912041,0.325,0.03,0.062,0.9912,,,,,,,,,,7,2021-09-16T17:40:48,J/ApJS/258/16/tess-ebs
318986273,1,1570.253431,0.003674703,3.1070197,0.0004825211,0.532,0.089,0.18,1.0,0.126,0.029,0.485,0.1462,0.204,0.001299,0.196,0.043,0.5,"10,11",2021-09-16T17:36:21,J/ApJS/258/16/tess-ebs
319011894,1,1492.715109,0.000902719,8.2909378,0.00070168389,0.334,0.036,0.015,1.001,,,,0.06493,0.028,0.0005504,,,,7,2021-09-16T17:39:42,J/ApJS/258/16/tess-ebs
319291434,1,1410.975673,0.001432415,0.3512605,2.0311289e-06,0.818,0.169,0.115,1.001,0.168,0.092,0.504,0.3892,0.183,0.9967,0.312,0.164,0.5049,4,2021-09-16T17:40:33,J/ApJS/258/16/tess-ebs
319467578,1,1467.674501,0.0005486975,2.3650004,6.8938087e-05,0.302,0.034,0.022,1.0,0.036,0.008,0.501,0.05438,0.025,0.9999,0.049,0.01,0.5,"6,7,8",2021-09-16T17:39:37,J/ApJS/258/16/tess-ebs
319558164,1,1500.463701,0.001453663,8.9798845,0.0029940425,0.115,0.018,0.337,1.0,0.015,0.088,0.152,0.02541,0.378,3.2e-05,0.024,0.114,0.1524,7,2021-09-16T17:39:41,J/ApJS/258/16/tess-ebs
319606464,1,1655.35711,0.001420792,1.4960875,0.00011625227,0.395,0.051,0.059,1.002,0.027,0.032,0.506,0.07156,0.082,0.0004208,0.066,0.045,0.5011,13,2021-09-16T17:36:58,J/ApJS/258/16/tess-ebs
319863494,1,1503.52477,4.858712e-07,5.135475,0.0028225191,0.124,0.065,0.017,0.9905,,,,0.07969,0.026,0.5,,,,"7,33,34",2021-09-16T17:39:43,J/ApJS/258/16/tess-ebs
319936228,1,1575.950954,0.0002108115,9.6464394,7.2869839e-07,0.321,0.043,0.075,1.0,0.043,0.024,0.41,0.06361,0.083,3.632e-05,0.066,0.028,0.41,"10,11,37",2021-09-16T17:36:30,J/ApJS/258/16/tess-ebs
319936861,1,1570.629419,0.0005743569,2.090676,9.5094499e-07,0.578,0.119,0.005,1.002,0.126,0.005,0.502,0.1892,0.006,0.001384,0.19,0.006,0.5026,"10,11,37",2021-09-16T17:36:38,J/ApJS/258/16/tess-ebs
320054835,1,1659.288346,0.002597378,5.8991823,0.0010764483,0.404,0.042,0.018,1.0,,,,0.0801,0.043,2.214e-05,,,,13,2021-09-16T17:37:00,J/ApJS/258/16/tess-ebs
320173862,1,1654.083822,9.91241e-05,0.1980963,3.2202774e-08,0.544,0.099,0.261,0.9994,,,,0.2031,0.411,1.0,,,,"13,27",2021-09-16T17:37:02,J/ApJS/258/16/tess-ebs
320228013,1,1571.053077,0.003525643,6.8002103,0.00011008126,0.55,,,0.9794,,,0.018,0.07152,0.107,0.9956,,,,"10,37",2021-09-16T17:36:22,J/ApJS/258/16/tess-ebs
320264006,1,1655.526373,0.001558004,9.2758197,0.00046782517,0.202,0.022,0.047,0.9998,,,,0.0006475,0.058,0.4726,0.035,0.056,1.0,13,2021-09-16T17:37:00,J/ApJS/258/16/tess-ebs
320268279,1,1765.104283,4.638165e-05,0.4507372,5.6651083e-08,0.772,0.072,0.138,1.0,0.133,0.113,0.5,0.2553,0.4,0.000138,0.295,0.377,0.5,"17,18,24",2021-09-16T17:38:09,J/ApJS/258/16/tess-ebs
320323992,1,1683.565675,0.0008979005,0.2428955,2.1326026e-06,0.743,0.133,0.192,1.017,0.152,0.183,0.519,0.2602,0.333,0.01248,0.269,0.316,0.5,"14,15,16,17,18,19,20,21,22,23,24,25,26",2021-09-16T17:37:13,J/ApJS/258/16/tess-ebs
320333641,1,1962.24859,0.0005418205,4.6706765,0.00030185856,0.267,0.031,0.031,1.0,,,,0.04506,0.046,4.009e-05,,,,24,2021-09-16T17:40:12,J/ApJS/258/16/tess-ebs
320524751,1,1956.36239,0.0007504794,8.9522212,5.5924296e-05,0.13,0.018,0.062,1.0,0.02,0.008,0.499,0.02508,0.067,9.217e-05,0.026,0.008,0.4984,"24,25,26",2021-09-16T17:40:10,J/ApJS/258/16/tess-ebs
320536498,1,1491.784094,0.0009361711,0.4106313,4.5739888e-06,0.89,0.18,0.078,0.9993,0.204,0.065,0.501,0.2807,0.119,0.997,0.238,0.109,0.5,7,2021-09-16T17:40:49,J/ApJS/258/16/tess-ebs
320855910,1,1571.091142,0.01989847,2.7546793,7.4377737e-05,0.487,0.071,0.017,1.007,0.075,0.014,0.51,0.08429,0.02,0.9998,,,,"10,11,37",2021-09-16T17:36:23,J/ApJS/258/16/tess-ebs
320913313,1,2041.143518,0.0003978533,5.4687886,0.0001740483,0.251,0.025,0.019,1.0,0.024,0.018,0.5,0.03549,0.02,1.0,0.033,0.02,0.5001,27,2021-09-16T17:41:24,J/ApJS/258/16/tess-ebs
320947341,1,1817.06111,0.000447584,1.033452,2.403002e-05,0.523,0.075,0.229,0.9995,,,,0.1623,0.426,1.0,,,,19,2021-09-16T17:38:36,J/ApJS/258/16/tess-ebs
321312438,1,1570.67903,0.001466621,1.1847683,3.6192796e-05,0.507,0.086,0.002,0.998,,,,0.1666,0.003,0.9967,0.116,0.002,0.4942,"10,11",2021-09-16T17:36:20,J/ApJS/258/16/tess-ebs
321455348,1,1577.219859,0.08492363,7.6818847,0.039920091,0.213,0.062,0.003,0.01065,,,,0.04209,0.015,0.9993,0.051,0.008,0.4999,"10,37",2021-09-16T17:36:30,J/ApJS/258/16/tess-ebs
321857016,1,1738.348178,0.002445082,6.9561293,6.5722043e-05,0.198,0.018,0.01,0.9995,,,,0.03198,0.022,0.9998,,,,"16,24",2021-09-16T17:37:56,J/ApJS/258/16/tess-ebs
321864797,1,2002.597216,0.001921563,13.2351885,0.001048401,0.101,0.01,0.01,0.5164,0.007,0.004,1.001,0.01308,0.011,0.5162,0.011,0.005,0.001234,"24,25",2021-09-16T17:40:09,J/ApJS/258/16/tess-ebs
321947833,1,1573.843307,0.1042901,5.4212965,0.0094842465,0.6,0.029,0.012,0.02595,,,,0.2065,0.029,0.006706,,,,"10,11,37",2021-09-16T17:36:24,J/ApJS/258/16/tess-ebs
322055767,1,1739.056505,0.0009813231,0.3775009,1.7643663e-06,0.769,0.183,0.001,0.4727,,,,,,,,,,"16,24",2021-09-16T17:37:51,J/ApJS/258/16/tess-ebs
322078735,1,1570.186997,0.01555984,0.7316135,1.0034389e-05,0.653,0.1,0.013,1.018,,,,0.3971,0.056,0.9963,,,,"10,11,37,38",2021-09-16T17:36:33,J/ApJS/258/16/tess-ebs
322129367,1,1740.312144,0.05868617,2.7192976,4.3957781e-06,0.552,0.135,0.031,0.9984,,,,0.1194,0.029,0.9763,,,,"16,17,18,24,25",2021-09-16T17:37:56,J/ApJS/258/16/tess-ebs
322262620,1,1768.404401,0.0001699941,4.42779,3.5446066e-06,0.242,0.039,0.562,1.0,0.045,0.143,0.542,0.05466,0.619,3.285e-05,0.065,0.161,0.5418,"17,18,24,25",2021-09-16T17:38:21,J/ApJS/258/16/tess-ebs
322390461,1,1739.043856,0.0003914814,0.3868962,8.0622963e-07,0.619,0.036,0.367,0.4982,,,,0.04546,0.521,0.9999,0.05,0.488,0.4983,"16,18,24",2021-09-16T17:37:48,J/ApJS/258/16/tess-ebs
322493523,1,1354.480208,0.0004120719,1.5323477,6.332839e-07,0.469,0.071,0.171,1.0,0.07,0.064,0.5,0.09918,0.19,0.9998,0.1,0.072,0.4995,"2,29",2021-09-16T17:39:14,J/ApJS/258/16/tess-ebs
322549898,1,1817.186182,0.0004201866,1.7944602,2.0281249e-05,0.459,0.058,0.333,1.001,0.06,0.309,0.501,0.08635,0.372,0.0005112,0.087,0.347,0.5011,"19,20",2021-09-16T17:38:29,J/ApJS/258/16/tess-ebs
322650462,1,1469.255031,0.001088685,0.9792734,0.00012038919,0.469,0.085,0.002,1.0,0.102,0.001,0.502,0.1333,0.002,0.9993,0.126,0.001,0.5,6,2021-09-16T17:39:33,J/ApJS/258/16/tess-ebs
322732889,1,1547.190829,0.0002246145,2.9114714,8.6245997e-05,0.859,0.242,0.012,0.5181,,,,,,,,,,"9,36",2021-09-16T17:39:00,J/ApJS/258/16/tess-ebs
322845246,1,1712.786363,0.0002472659,3.6027672,2.593403e-05,0.353,0.048,0.36,1.0,0.05,0.087,0.5,0.07225,0.391,0.9999,0.074,0.1,0.4997,"15,16",2021-09-16T17:37:38,J/ApJS/258/16/tess-ebs
322900369,1,1472.001367,2.04537e-05,6.2516338,0.0010367588,0.396,,,,,,,,,,,,,"6,7,33",2021-09-16T17:39:35,J/ApJS/258/16/tess-ebs
323020176,1,1625.632949,0.3011193,11.9758852,0.0048251974,0.182,0.053,43.509,1.026,,,,0.02898,0.09,0.9998,,,,"12,39",2021-09-16T17:36:45,J/ApJS/258/16/tess-ebs
323143096,1,1771.2178,0.0004422496,8.4393269,1.6277129e-06,0.395,0.05,0.337,1.0,0.048,0.291,0.501,0.07004,0.365,0.9999,0.068,0.316,0.5005,"17,18,19,24,25,26",2021-09-16T17:38:01,J/ApJS/258/16/tess-ebs
323255579,1,1598.5238,0.002808993,0.8611959,0.00019134616,0.524,0.185,0.072,1.004,,,,0.3114,0.098,0.0001099,,,,11,2021-09-16T17:36:38,J/ApJS/258/16/tess-ebs
323292655,1,1599.39596,0.001557565,1.6698839,3.3202251e-06,0.595,0.116,0.368,0.9994,0.116,0.307,0.499,0.1806,0.434,0.0003302,0.175,0.372,0.5,"11,12,13,37",2021-09-16T17:36:36,J/ApJS/258/16/tess-ebs
323295967,1,1411.102351,0.1045902,0.424537,3.0567253e-06,0.721,,,0.4109,,,0.096,,,,,,,"4,30,31",2021-09-16T17:39:24,J/ApJS/258/16/tess-ebs
323301918,1,1739.847974,0.0008300696,10.6909404,3.7508185e-05,0.158,0.02,0.015,1.0,,,,0.03314,0.016,6.533e-05,0.053,0.012,0.6107,"16,18,24",2021-09-16T17:37:53,J/ApJS/258/16/tess-ebs
323442776,1,1625.971966,0.00555116,1.1493927,1.5323958e-05,0.775,0.067,0.04,1.003,,,,0.2849,0.308,0.9986,0.307,0.278,0.5,"12,13,27",2021-09-16T17:36:45,J/ApJS/258/16/tess-ebs
323727556,1,1601.555217,0.001450313,4.0073128,8.563974e-05,0.558,0.094,0.003,0.9995,0.079,0.0,0.493,0.1468,0.004,0.9998,0.129,0.001,0.5018,"11,12,13",2021-09-16T17:36:37,J/ApJS/258/16/tess-ebs
323968843,1,1599.141452,0.0009206564,2.6995287,2.4390898e-05,0.517,0.072,0.102,1.0,0.072,0.046,0.501,0.1112,0.115,0.0003976,0.101,0.056,0.5,"11,12,13",2021-09-16T17:36:40,J/ApJS/258/16/tess-ebs
324596129,1,1740.752499,6.762619e-05,2.3469244,9.6827411e-06,0.603,0.132,0.767,1.0,0.131,0.167,0.5,0.2447,0.92,0.9999,0.198,0.315,0.5,"16,17",2021-09-16T17:37:54,J/ApJS/258/16/tess-ebs
324675819,1,1573.608122,0.0006912311,3.3029374,0.00014854749,0.456,0.054,0.057,1.0,,,,0.09643,0.08,0.000415,,,,10,2021-09-16T17:36:32,J/ApJS/258/16/tess-ebs
325205605,1,1328.663997,0.0002793711,4.2484918,0.00015870617,0.4,0.051,0.082,1.0,0.062,0.026,0.505,0.07592,0.107,0.0003502,,,,1,2021-09-16T17:40:01,J/ApJS/258/16/tess-ebs
325564366,1,1625.607429,0.003784828,0.8886966,6.4994171e-05,0.509,0.125,0.002,0.9912,,,,0.2073,0.003,0.9956,0.219,0.001,0.5004,"12,13",2021-09-16T17:36:53,J/ApJS/258/16/tess-ebs
325901255,1,1738.786073,6.231628e-05,3.0747273,2.2486476e-05,0.477,0.065,0.439,1.0,0.067,0.422,0.5,0.09631,0.481,4.087e-05,0.096,0.468,0.5,16,2021-09-16T17:37:47,J/ApJS/258/16/tess-ebs
326149070,1,1794.884752,0.0005516365,1.9514945,7.5397448e-06,0.388,0.05,0.009,1.001,,,,0.07571,0.011,0.0001021,0.079,0.003,0.4997,"17,18,24,25",2021-09-16T17:38:06,J/ApJS/258/16/tess-ebs
326242641,1,1411.077229,0.00017783,0.1824645,1.1368155e-07,0.813,0.212,0.085,0.999,,,,,,,,,,4,2021-09-16T17:40:34,J/ApJS/258/16/tess-ebs
326356701,1,1325.567912,0.0003220966,1.1121569,8.4996961e-06,0.568,0.117,0.014,0.9991,0.109,0.003,0.504,0.1873,0.016,0.9988,0.162,0.004,0.5054,1,2021-09-16T17:39:58,J/ApJS/258/16/tess-ebs
326374705,1,1742.731809,0.0003685325,5.4051507,5.9997721e-05,0.631,0.067,0.197,1.0,0.094,0.173,0.583,0.1008,0.218,5.804e-05,0.144,0.194,0.5827,"16,17",2021-09-16T17:37:49,J/ApJS/258/16/tess-ebs
326630342,1,1764.787012,5.633983e-05,1.4734376,1.7559565e-07,0.672,0.14,0.342,1.0,0.137,0.207,0.5,0.2809,0.497,7.251e-05,0.257,0.365,0.5002,"17,18,24",2021-09-16T17:38:04,J/ApJS/258/16/tess-ebs
326812358,1,1761.958951,0.0001936961,5.6758097,0.00019018391,0.404,0.046,0.103,0.999,0.047,0.076,0.499,0.0669,0.114,0.9989,0.068,0.085,0.4988,17,2021-09-16T17:38:04,J/ApJS/258/16/tess-ebs
326815804,1,1790.795348,0.0007199032,1.0428095,1.2147271e-05,0.535,0.115,0.006,0.9981,,,,0.2188,0.007,0.9989,,,,"18,24",2021-09-16T17:40:57,J/ApJS/258/16/tess-ebs
327121759,1,1767.440786,0.01939433,2.9898655,1.106339e-05,0.554,0.106,0.474,1.0,0.102,0.058,0.501,0.1351,0.524,0.9935,,,,"17,18,24",2021-09-16T17:38:03,J/ApJS/258/16/tess-ebs
327121928,1,1769.917644,0.0001930468,7.0465247,1.8905483e-05,0.259,0.031,0.45,1.0,0.032,0.235,0.5,0.04401,0.49,1.0,0.046,0.255,0.5,"17,18,24",2021-09-16T17:38:10,J/ApJS/258/16/tess-ebs
327259175,1,1791.610701,0.000720555,2.1740913,0.00012190335,0.412,0.035,0.004,0.9996,0.039,0.002,0.499,0.05957,0.004,0.0002385,0.052,0.002,0.4995,18,2021-09-16T17:38:20,J/ApJS/258/16/tess-ebs
327583823,1,1766.042629,0.002337468,1.8125835,1.0703897e-06,0.592,0.143,0.501,1.0,0.137,0.081,0.5,0.2078,0.551,0.9986,,,,"17,18,24",2021-09-16T17:38:03,J/ApJS/258/16/tess-ebs
327785134,1,1655.91121,0.007951095,2.4786897,5.6207005e-05,0.503,0.078,0.173,1.003,0.084,0.063,0.503,0.1174,0.188,0.9996,0.122,0.071,0.5011,"13,27",2021-09-16T17:36:57,J/ApJS/258/16/tess-ebs
327996089,1,1354.615872,4.901946e-05,2.1739308,2.0568239e-05,0.378,0.045,0.43,0.9996,0.043,0.31,0.5,0.06359,0.467,0.9997,0.061,0.337,0.5,2,2021-09-16T17:39:19,J/ApJS/258/16/tess-ebs
328350926,1,1412.44758,3.904306e-05,1.6981403,1.133628e-05,0.288,0.035,0.005,0.9977,0.045,0.004,0.498,0.04901,0.007,0.0003392,0.046,0.006,0.5,"4,31",2021-09-16T17:41:09,J/ApJS/258/16/tess-ebs
328860378,1,1901.076222,4.658372e-05,2.167742,2.4152936e-05,0.521,0.083,0.238,1.0,0.086,0.107,0.5,0.1279,0.252,1.0,0.13,0.123,0.4999,22,2021-09-16T17:39:01,J/ApJS/258/16/tess-ebs
328862783,1,1905.406458,0.00205471,10.1307743,0.013017423,0.191,,,0.6498,,,0.228,0.001349,0.003,0.9973,0.021,0.002,0.3738,22,2021-09-16T17:39:03,J/ApJS/258/16/tess-ebs
328866871,1,1739.077911,0.001613553,1.6963664,6.2554309e-05,0.488,0.064,0.047,0.9879,,,,0.1126,0.092,0.9875,,,,"16,17",2021-09-16T17:37:46,J/ApJS/258/16/tess-ebs
329118239,1,1956.275539,0.1159928,0.5633637,4.0858916e-05,0.556,0.101,0.301,1.001,,,,0.1656,0.463,0.006964,,,,"24,25",2021-09-16T17:40:11,J/ApJS/258/16/tess-ebs
329246824,1,1683.60293,0.0002414443,0.5876813,4.8790987e-08,0.649,0.163,0.324,1.0,0.13,0.088,0.502,0.2914,0.431,6.422e-05,0.276,0.184,0.5033,"14,15,16,17,18,19,20,21,22,23,24,25,26",2021-09-16T17:37:08,J/ApJS/258/16/tess-ebs
329248002,1,1683.838851,3.938737e-05,3.108905,5.6749879e-07,0.498,0.055,0.07,1.0,0.055,0.059,0.5,0.08167,0.081,1.0,0.08,0.07,0.5,"14,15,16,17,18,19,20,21,22,23,24,25,26",2021-09-16T17:37:31,J/ApJS/258/16/tess-ebs
329277372,1,1739.764612,0.002045563,2.8878569,0.00013564246,0.352,,,,,,,0.07322,0.052,0.0001248,,,,"16,17",2021-09-16T17:37:47,J/ApJS/258/16/tess-ebs
329289186,1,1870.773348,0.00212231,0.5525069,5.4483666e-06,0.588,0.088,0.226,0.9961,,,,0.2265,0.345,0.000436,0.18,0.079,0.4915,21,2021-09-16T17:38:46,J/ApJS/258/16/tess-ebs
329770815,1,1740.045003,0.0001204874,3.8703001,2.0763918e-05,0.399,0.047,0.379,0.9999,0.048,0.378,0.5,0.06953,0.422,1.0,0.07,0.416,0.5,"16,17",2021-09-16T17:37:54,J/ApJS/258/16/tess-ebs
330234754,1,1740.028164,0.001559493,2.7531605,0.00010773393,0.606,0.115,0.516,1.001,0.106,0.106,0.501,0.2015,0.63,0.0001611,0.151,0.212,0.5,"16,17",2021-09-16T17:37:48,J/ApJS/258/16/tess-ebs
330753460,1,1870.577868,0.00343065,0.3794957,5.0610154e-06,0.689,0.085,0.031,0.9894,,,,0.3682,0.104,0.9986,0.295,0.072,0.5,21,2021-09-16T17:38:48,J/ApJS/258/16/tess-ebs
330829235,1,1712.00859,6.613871e-05,1.0117969,2.0316456e-05,0.676,0.156,0.276,1.0,0.089,0.064,0.501,0.2999,0.433,3.8e-05,0.275,0.213,0.5,"15,16",2021-09-16T17:37:43,J/ApJS/258/16/tess-ebs
330847328,1,1962.27803,0.001893943,13.2390279,0.0029225589,0.13,0.013,0.015,0.5646,0.015,0.01,1.0,0.01651,0.015,0.5647,0.021,0.009,0.0003496,24,2021-09-16T17:40:11,J/ApJS/258/16/tess-ebs
330998582,1,1687.991266,0.0005207091,5.2586207,0.00016040688,0.43,0.063,0.014,1.0,0.071,0.012,0.659,0.08903,0.016,3.913e-05,0.109,0.013,0.6592,14,2021-09-16T17:37:32,J/ApJS/258/16/tess-ebs
331069412,1,1753.788224,0.01589987,12.9460797,0.020259264,0.698,0.109,0.021,1.0,0.06,0.012,0.487,0.1782,0.034,0.001531,0.198,0.025,0.4959,"16,17",2021-09-16T17:38:01,J/ApJS/258/16/tess-ebs
331183881,1,1598.954741,1.372574e-05,4.283982,3.3042954e-06,0.254,0.036,0.471,1.0,0.029,0.253,0.521,0.05198,0.53,6.933e-07,0.041,0.293,0.5205,11,2021-09-16T17:36:44,J/ApJS/258/16/tess-ebs
331201939,1,1711.934439,0.000142394,0.5545263,5.457325e-06,0.785,0.111,0.091,1.001,0.142,0.072,0.501,0.2922,0.212,0.0003595,0.32,0.192,0.5,15,2021-09-16T17:37:41,J/ApJS/258/16/tess-ebs
331221558,1,1739.833453,9.282889e-05,1.6046597,2.6231671e-06,0.51,0.084,0.479,0.9999,0.084,0.274,0.501,0.1241,0.541,1.0,0.124,0.321,0.5008,16,2021-09-16T17:37:49,J/ApJS/258/16/tess-ebs
331377569,1,1711.686549,5.73585e-05,0.4542885,1.2605051e-06,0.841,0.146,0.143,1.0,0.208,0.115,0.501,0.3249,0.228,9.676e-05,0.33,0.202,0.5,15,2021-09-16T17:37:36,J/ApJS/258/16/tess-ebs
331532483,1,1740.041662,0.0001434994,5.0742671,8.6344522e-05,0.64,0.111,0.396,1.0,0.12,0.347,0.498,0.1882,0.55,4.255e-06,0.203,0.498,0.4978,16,2021-09-16T17:37:48,J/ApJS/258/16/tess-ebs
331860062,1,1772.418799,0.003598543,6.6022112,0.00010537796,0.515,0.055,0.009,0.9993,,,,0.09551,0.019,0.9987,0.0,0.009,0.8832,"17,18",2021-09-16T17:38:05,J/ApJS/258/16/tess-ebs
331947033,1,1870.156921,0.0003876598,3.027673,4.7244392e-05,0.248,0.024,0.015,0.9994,,,,0.04341,0.02,0.9996,0.027,0.007,0.5144,21,2021-09-16T17:38:50,J/ApJS/258/16/tess-ebs
332064670,1,1870.695977,0.01454258,0.7363201,0.0001974997,0.488,,,,,,,0.001336,0.001,0.4938,0.179,0.0,0.988,21,2021-09-16T17:38:50,J/ApJS/258/16/tess-ebs
332079835,1,1490.289773,0.003417085,6.9564269,8.4306252e-07,0.153,,,1.087,,,0.113,0.02727,0.117,0.9999,,,,"7,34",2021-09-16T17:39:45,J/ApJS/258/16/tess-ebs
332202405,1,1493.829129,2.44898e-05,4.7492496,1.0064284e-05,0.365,0.054,0.222,1.0,0.053,0.118,0.5,0.07534,0.243,0.9999,0.079,0.126,0.4991,7,2021-09-16T17:40:49,J/ApJS/258/16/tess-ebs
332277332,1,1711.472126,0.0004760639,0.1966711,2.0976232e-08,0.541,0.086,0.282,1.003,,,,0.1843,0.523,0.0001153,,,,"15,16,22,23",2021-09-16T17:37:39,J/ApJS/258/16/tess-ebs
332334202,1,1711.741651,9.404826e-05,8.6714114,1.2458918e-05,0.094,0.015,0.114,1.0,0.015,0.027,0.563,0.02157,0.124,1.0,0.021,0.03,0.5629,"15,22,23",2021-09-16T17:37:45,J/ApJS/258/16/tess-ebs
332488398,1,1357.114327,0.01889536,2.0835732,5.5702094e-06,0.338,0.038,0.031,1.009,0.04,0.031,0.508,0.05444,0.046,0.5,0.058,0.045,3.372e-05,"2,29",2021-09-16T17:39:20,J/ApJS/258/16/tess-ebs
332517282,1,1354.422815,0.0003370467,0.402493,7.0546146e-07,0.699,,,,,,,,,,,,,"2,29",2021-09-16T17:41:00,J/ApJS/258/16/tess-ebs
332600127,1,1598.455974,0.0001911372,0.560476,2.1449931e-06,0.676,0.155,0.074,1.001,,,,0.2721,0.103,0.001163,0.228,0.028,0.5,11,2021-09-16T17:36:40,J/ApJS/258/16/tess-ebs
332910947,1,1410.703443,0.0008078858,0.914434,1.3515797e-05,0.606,0.136,0.604,0.9995,0.128,0.169,0.499,0.2425,0.719,0.0003706,0.195,0.276,0.5,4,2021-09-16T17:40:34,J/ApJS/258/16/tess-ebs
332910986,1,1410.766161,0.0003853168,0.643465,3.2600714e-06,0.805,0.131,0.099,0.9981,,,,,,,,,,4,2021-09-16T17:40:34,J/ApJS/258/16/tess-ebs
333057755,1,2010.326136,1.830557e-05,1.6609344,2.2211115e-06,0.515,0.07,0.095,1.0,0.075,0.028,0.51,0.145,0.099,0.9999,0.078,0.038,0.5096,26,2021-09-16T17:41:37,J/ApJS/258/16/tess-ebs
333127661,1,1576.271647,0.0003191747,7.8942715,0.00053990933,0.29,0.037,0.23,1.0,0.04,0.196,0.538,0.05355,0.25,1.0,0.057,0.212,0.5379,10,2021-09-16T17:36:33,J/ApJS/258/16/tess-ebs
333247721,1,1469.985678,0.003042591,4.1739304,1.706948e-05,0.466,0.043,0.036,0.9993,,,,0.07869,0.063,2.374e-06,0.238,0.004,0.5314,"6,33",2021-09-16T17:40:47,J/ApJS/258/16/tess-ebs
333642126,1,1442.057928,0.0001242089,9.6532269,8.8798425e-05,0.125,0.014,0.108,0.4972,0.014,0.108,1.0,0.01877,0.115,1.0,0.019,0.113,0.4972,5,2021-09-16T17:40:03,J/ApJS/258/16/tess-ebs
333868181,1,1778.157252,0.0001674138,15.6154549,0.0001215167,0.045,0.009,0.143,1.0,0.009,0.088,0.64,0.01262,0.162,1.0,0.014,0.1,0.64,"17,18",2021-09-16T17:38:12,J/ApJS/258/16/tess-ebs
334886280,1,1550.104308,0.0002009594,12.0007398,0.00015846405,0.271,0.028,0.157,1.0,0.028,0.153,0.5,0.0403,0.168,1.0,0.039,0.165,0.5,9,2021-09-16T17:38:53,J/ApJS/258/16/tess-ebs
335265326,1,1740.339247,0.002029179,3.8084529,5.890494e-05,0.555,0.092,0.073,1.0,0.093,0.019,0.505,0.1639,0.086,0.9995,0.149,0.031,0.5,"16,17,24",2021-09-16T17:37:53,J/ApJS/258/16/tess-ebs
335484090,1,1547.889315,0.00255921,7.4987563,0.00010115731,0.399,0.05,0.195,1.0,0.051,0.07,0.508,0.07893,0.221,0.9996,0.073,0.091,0.5076,"16,17,24",2021-09-16T17:37:50,J/ApJS/258/16/tess-ebs
335499997,1,1544.412079,0.136486,0.4328032,0.00075930999,0.499,,,0.9589,,,1.016,0.2408,0.001,0.04113,,,,"9,36",2021-09-16T17:38:57,J/ApJS/258/16/tess-ebs
335564109,1,1843.190257,0.0001937896,4.3894303,4.1998498e-05,0.237,0.028,0.074,1.0,0.023,0.063,0.501,0.04026,0.081,0.0003488,0.033,0.068,0.5013,20,2021-09-16T17:38:41,J/ApJS/258/16/tess-ebs
