ASASSN-V,URL,TIC_ID,Is_EB,Type,Prob,Per,angDist,Match_Score
J120222.14-581338.9,https://asas-sn.osu.edu/variables/AP54191107,376486632,T,EA,0.986,2.6024164,1.386766,0
J223802.50+672758.9,https://asas-sn.osu.edu/variables/210806,376499580,T,EA,0.997,2.8750894,0.914635,2
J054643.76+752058.4,https://asas-sn.osu.edu/variables/135577,376595143,F,ROT:,0.48,NON PERIODIC,1.924993,4
J101302.34-611043.6,https://asas-sn.osu.edu/variables/279814,376612691,-,VAR,0.44,281.327359,1.928299,4
J192846.65-690522.8,https://asas-sn.osu.edu/variables/113080,376631833,T,EB,1.0,0.8292398,0.529125,4
J122939.14+393605.3,https://asas-sn.osu.edu/variables/112827,376687723,F,ROT:,0.878,NON PERIODIC,1.744729,4
J224501.31+680754.6,https://asas-sn.osu.edu/variables/210203,376891083,-,VAR,0.387,NON PERIODIC,8.255552,2
J224501.31+680754.6,https://asas-sn.osu.edu/variables/210203,376891085,-,VAR,0.387,NON PERIODIC,5.978817,2
J224620.91+674220.9,https://asas-sn.osu.edu/variables/210348,376963666,F,RRAB,0.978,0.6245336,1.951158,4
J190030.72+591214.1,https://asas-sn.osu.edu/variables/654050,377055044,T,EA,0.999,1.495644,0.248968,4
J190241.93+584358.8,https://asas-sn.osu.edu/variables/60786,377190161,F,ROT:,0.29,NON PERIODIC,1.103669,4
J190339.71+572727.1,https://asas-sn.osu.edu/variables/60750,377192658,-,VAR,0.36,NON PERIODIC,8.787685,4
J190339.71+572727.1,https://asas-sn.osu.edu/variables/60750,377192659,-,VAR,0.36,NON PERIODIC,1.844655,4
J190503.33+570732.5,https://asas-sn.osu.edu/variables/60738,377251803,-,VAR,0.284,NON PERIODIC,0.377163,4
J190446.22+585704.6,https://asas-sn.osu.edu/variables/60865,377253090,T,EB,1.0,0.42453,0.256666,4
J190715.54+550046.9,https://asas-sn.osu.edu/variables/75073,377296926,T,EW,1.0,0.4313885,1.742704,4
J190756.64+592351.5,https://asas-sn.osu.edu/variables/60868,377307592,T,EA,0.999,1.1928326,0.59101,4
J231310.95+624205.4,https://asas-sn.osu.edu/variables/255181,377611329,T,EB,1.0,0.9215826,0.313011,4
J231337.34+595307.5,https://asas-sn.osu.edu/variables/AP13564652,377662721,T,EA,0.994,0.5168598,0.828788,4
J193725.50+414638.1,https://asas-sn.osu.edu/variables/64231,377912676,F,ROT,0.99,5.2356371,0.302045,4
J102023.90-643713.8,https://asas-sn.osu.edu/variables/AP38950053,378117290,F,ROT,0.988,0.5283646,0.458489,4
J000246.40+695224.9,https://asas-sn.osu.edu/variables/AP4589473,378584712,T,EW,0.998,0.2893575,0.172757,1
J000338.65+701821.9,https://asas-sn.osu.edu/variables/276484,378644852,-,VAR,0.625,380.7302355,2.773352,4
J120225.83-610325.6,https://asas-sn.osu.edu/variables/312116,378885645,F,ROT:,0.35,NON PERIODIC,3.920298,4
J120418.74-630953.6,https://asas-sn.osu.edu/variables/324276,379339467,-,VAR,0.566,NON PERIODIC,4.368009,0
J020037.33+690721.7,https://asas-sn.osu.edu/variables/275106,379376585,T,EB,0.996,4.5401762,0.2389,4
J120607.32-611524.8,https://asas-sn.osu.edu/variables/311186,380117288,-,VAR,0.518,NON PERIODIC,2.691036,4
J120723.43-595703.2,https://asas-sn.osu.edu/variables/311448,380127556,-,VAR,0.392,NON PERIODIC,1.513836,4
J171001.71-575825.9,https://asas-sn.osu.edu/variables/432544,380161624,F,ROT:,0.601,NON PERIODIC,1.85555,4
J201356.24+351940.9,https://asas-sn.osu.edu/variables/212427,380290003,F,DCEP,0.968,11.5563563,0.630014,4
J201356.40+341648.7,https://asas-sn.osu.edu/variables/212411,380298140,T,EB,1.0,1.7943242,1.000888,4
J170938.64-674025.4,https://asas-sn.osu.edu/variables/AP47920518,380333768,T,EA,1.0,3.4337557,0.151142,4
J114358.41+095716.5,https://asas-sn.osu.edu/variables/113022,380618882,F,ROT:,0.426,NON PERIODIC,0.217411,4
J175636.42-630833.2,https://asas-sn.osu.edu/variables/82882,380659334,-,VAR,0.275,NON PERIODIC,0.872819,2
J124702.31+055701.9,https://asas-sn.osu.edu/variables/123430,380675208,-,GCAS,0.355,NON PERIODIC,0.548539,4
J120742.28-622728.9,https://asas-sn.osu.edu/variables/313401,380679651,F,ROT:,0.562,NON PERIODIC,0.979609,2
J201456.34+311316.5,https://asas-sn.osu.edu/variables/197298,380794470,F,ROT:,0.361,NON PERIODIC,1.915773,4
J201512.48+343046.8,https://asas-sn.osu.edu/variables/261813,381009148,-,VAR,0.278,NON PERIODIC,2.822093,2
J201448.93+344421.0,https://asas-sn.osu.edu/variables/262135,381011161,T,EA,1.0,1.3124763,1.429971,4
J032415.43+012123.9,https://asas-sn.osu.edu/variables/104324,381167995,-,VAR,0.369,NON PERIODIC,0.850977,4
J165725.55-672749.1,https://asas-sn.osu.edu/variables/174016,381236322,F,ROT:,0.34,NON PERIODIC,1.381923,4
J121001.28-640003.2,https://asas-sn.osu.edu/variables/643219,381257866,-,VAR,0.494,NON PERIODIC,1.124694,4
J121207.95-655454.9,https://asas-sn.osu.edu/variables/345431,381838186,F,ROT,0.953,2.8649066,0.613408,4
J212953.92-562005.3,https://asas-sn.osu.edu/variables/202428,381857817,T,EA,0.999,0.7024322,1.570537,2
J050523.59-571143.2,https://asas-sn.osu.edu/variables/149598,381949031,F,L,0.981,NON PERIODIC,1.234518,4
J050645.10-590303.4,https://asas-sn.osu.edu/variables/149453,381950094,-,VAR,0.305,NON PERIODIC,0.112343,4
J051753.11-540603.2,https://asas-sn.osu.edu/variables/67090,382067804,-,VAR,0.271,NON PERIODIC,2.569288,4
J051837.50-580311.6,https://asas-sn.osu.edu/variables/166026,382069435,F,ROT,0.76,10.9544903,0.59648,4
J051837.50-580311.6,https://asas-sn.osu.edu/variables/166026,382069441,F,ROT,0.76,10.9544903,71.028459,0
J052041.08-561905.8,https://asas-sn.osu.edu/variables/166055,382101519,-,VAR,0.296,NON PERIODIC,0.431356,4
J052315.62-575100.1,https://asas-sn.osu.edu/variables/166074,382157212,F,ROT,0.974,1.0043725,0.673924,4
J053123.35-581209.4,https://asas-sn.osu.edu/variables/166023,382266319,T,EW,1.0,0.3442881,0.34912,4
J232016.74-440352.6,https://asas-sn.osu.edu/variables/99304,382425148,T,EW,1.0,0.3650861,2.339174,4
J232136.42-455659.9,https://asas-sn.osu.edu/variables/99272,382450659,T,EW,1.0,0.2879261,1.082374,4
J232425.51-450914.6,https://asas-sn.osu.edu/variables/99059,382455766,F,ROT:,0.331,NON PERIODIC,1.498912,4
J121319.27-653710.5,https://asas-sn.osu.edu/variables/343765,382497314,-,VAR,0.361,757.331836,2.153228,4
J075003.39-604004.6,https://asas-sn.osu.edu/variables/56666,382512330,-,VAR,0.369,NON PERIODIC,5.051943,2
J075038.69-620753.6,https://asas-sn.osu.edu/variables/AP39560551,382528174,F,RRC,0.999,0.3195185,23.871323,0
J075310.30-623448.0,https://asas-sn.osu.edu/variables/AP39552090,382574311,-,VAR,0.532,NON PERIODIC,0.184995,4
J075515.06-604854.5,https://asas-sn.osu.edu/variables/AP39580349,382631664,T,EW,0.883,0.3324702,19.590877,0
J090957.89-490357.7,https://asas-sn.osu.edu/variables/326315,382960770,-,VAR,0.511,NON PERIODIC,14.0858,2
J085715.43-583512.6,https://asas-sn.osu.edu/variables/420843,383285551,-,VAR,0.291,280.3417821,2.92613,2
J121551.13-862528.8,https://asas-sn.osu.edu/variables/137351,383298321,F,ROT:,0.892,280.8720634,1.435062,4
J121518.40-632530.2,https://asas-sn.osu.edu/variables/303807,383346621,-,VAR,0.676,161.0506083,1.036025,4
J130200.59-873955.7,https://asas-sn.osu.edu/variables/148840,383427491,-,VAR,0.478,292.5603015,1.432347,2
J085916.27-574705.5,https://asas-sn.osu.edu/variables/421166,383604347,-,VAR,0.36,NON PERIODIC,1.775005,2
J085928.86-544647.4,https://asas-sn.osu.edu/variables/337773,383615666,-,VAR,0.622,547.8229075,1.969026,4
J090003.34-553824.9,https://asas-sn.osu.edu/variables/338532,383664368,-,VAR,0.373,275.1234513,0.805037,4
J183907.69+415654.7,https://asas-sn.osu.edu/variables/73303,383722507,T,EB,1.0,0.5335748,0.898193,4
J144843.29-420548.2,https://asas-sn.osu.edu/variables/398591,383858742,-,VAR,0.498,357.6677205,1.795874,4
J090231.69-565321.5,https://asas-sn.osu.edu/variables/421621,384031569,F,ROT:,0.385,NON PERIODIC,0.961717,4
J162303.46-810025.5,https://asas-sn.osu.edu/variables/AP47253636,384274371,T,EA,1.0,5.2327633,0.09154,4
J090358.11-543808.0,https://asas-sn.osu.edu/variables/AP39982270,384352343,T,EW,0.998,0.614117,71.988834,0
J090435.67-540058.6,https://asas-sn.osu.edu/variables/AP39983533,384355530,T,EB,0.999,0.9606865,0.613231,4
J031235.65+595509.4,https://asas-sn.osu.edu/variables/279983,384654908,-,VAR,0.337,NON PERIODIC,1.689435,4
J031405.40+593346.5,https://asas-sn.osu.edu/variables/279942,384812248,-,VAR,0.479,NON PERIODIC,2.074748,4
J032139.69+472718.6,https://asas-sn.osu.edu/variables/313502,384992041,F,R,,NON PERIODIC,0.636504,4
J032340.41+463436.9,https://asas-sn.osu.edu/variables/311185,385105755,-,VAR,0.441,NON PERIODIC,1.081312,4
J091127.08-591502.4,https://asas-sn.osu.edu/variables/AP39740764,385458269,T,EA,0.989,1.4204311,0.298254,4
J034558.04+273335.1,https://asas-sn.osu.edu/variables/87327,385557214,F,ROT:,0.888,NON PERIODIC,1.167232,4
J091350.48-553226.3,https://asas-sn.osu.edu/variables/355013,385626507,-,VAR,0.264,275.8203469,8.344458,2
J072519.12-162733.3,https://asas-sn.osu.edu/variables/425301,385916950,F,ROT:,0.507,NON PERIODIC,1.198258,4
J091703.68-545404.8,https://asas-sn.osu.edu/variables/357134,386166904,F,ROT:,0.509,NON PERIODIC,0.70692,4
J155725.35-313106.9,https://asas-sn.osu.edu/variables/AP53515246,386872373,T,EA,1.0,4.0954462,1.760916,4
J111232.99+233013.2,https://asas-sn.osu.edu/variables/128003,386956587,F,ROT:,0.332,NON PERIODIC,0.456788,4
J181326.43-682456.8,https://asas-sn.osu.edu/variables/AP57594332,387061852,T,EA,1.0,2.5672221,0.259525,4
J185538.42-622851.4,https://asas-sn.osu.edu/variables/118748,387107961,T,EA,0.722,75.8113028,1.883252,4
J092139.27-555426.9,https://asas-sn.osu.edu/variables/312921,387178621,T,EA,0.986,16.3664736,1.146444,4
J204306.88+692231.0,https://asas-sn.osu.edu/variables/77576,387409286,-,VAR,0.714,632.6078932,1.221984,4
J024952.46+085621.6,https://asas-sn.osu.edu/variables/98596,387463207,-,VAR,0.659,NON PERIODIC,5.014273,4
J025155.29+082457.6,https://asas-sn.osu.edu/variables/98726,387513120,T,EW,1.0,0.3036314,0.521489,4
J025201.71+093038.7,https://asas-sn.osu.edu/variables/98758,387513384,T,EW,1.0,0.2974697,0.162562,4
J205036.19+674212.0,https://asas-sn.osu.edu/variables/239440,387562256,F,ROT:,0.511,NON PERIODIC,2.622513,4
J025739.00+071044.0,https://asas-sn.osu.edu/variables/144319,387586260,-,VAR,0.457,NON PERIODIC,0.628607,4
J065254.86+152502.5,https://asas-sn.osu.edu/variables/AP24385322,387614873,T,EW,0.998,0.6652217,0.19222,4
J205231.01+705440.1,https://asas-sn.osu.edu/variables/212769,387627109,F,HADS,0.999,0.0806307,0.575606,4
J065238.65+141437.9,https://asas-sn.osu.edu/variables/AP24367366,387684419,T,EW,1.0,0.3944766,119.466173,0
J211024.58+704558.7,https://asas-sn.osu.edu/variables/212421,388039429,F,ROT:,0.93,NON PERIODIC,1.194293,4
J080352.02+061922.9,https://asas-sn.osu.edu/variables/148656,388086679,-,VAR,0.401,503.0885523,2.473237,4
J041450.80-681410.5,https://asas-sn.osu.edu/variables/86221,388129029,T,EW,1.0,0.2972775,1.215783,4
J032735.31-725054.5,https://asas-sn.osu.edu/variables/170038,388179896,-,VAR,0.362,NON PERIODIC,1.083649,4
J214434.20+541310.1,https://asas-sn.osu.edu/variables/207225,388196465,T,EB,0.993,1.7428857,0.050544,4
J214434.45+542200.7,https://asas-sn.osu.edu/variables/207045,388245308,T,EW,0.995,0.3546632,0.568319,1
J234142.97+810335.1,https://asas-sn.osu.edu/variables/377281,388436487,T,EA,0.987,3.095689,0.588188,4
J142932.85-601434.0,https://asas-sn.osu.edu/variables/407940,388483448,-,VAR,0.343,NON PERIODIC,3.11966,4
J082122.32-512320.8,https://asas-sn.osu.edu/variables/269713,388501486,-,VAR,0.315,NON PERIODIC,2.319712,4
J224149.64+561633.8,https://asas-sn.osu.edu/variables/257878,388705796,T,EW,1.0,0.5162607,0.665533,4
J113409.93+110124.9,https://asas-sn.osu.edu/variables/111060,388843945,-,VAR,0.283,NON PERIODIC,0.9646,2
J123305.14+043128.5,https://asas-sn.osu.edu/variables/143346,388940613,F,ROT:,0.63,NON PERIODIC,1.64089,4
J220438.06-644344.3,https://asas-sn.osu.edu/variables/205702,389023278,-,VAR,0.416,485.045351,3.305719,4
J040901.65+132354.1,https://asas-sn.osu.edu/variables/148042,389051511,-,VAR,0.257,NON PERIODIC,1.245474,4
J050049.35+152700.2,https://asas-sn.osu.edu/variables/141280,389167885,F,ROT:,0.879,NON PERIODIC,1.099033,4
J121028.66-341834.3,https://asas-sn.osu.edu/variables/183742,389258220,T,EB,1.0,0.5597783,1.101466,4
J204744.92-363541.3,https://asas-sn.osu.edu/variables/113974,389423271,F,ROT:,0.87,NON PERIODIC,1.352269,0
J205154.93-404704.6,https://asas-sn.osu.edu/variables/199413,389476160,T,EA,1.0,1.6287368,0.619691,4
J204835.36-460942.4,https://asas-sn.osu.edu/variables/107050,389609806,T,EW,0.996,0.8058219,1.440303,2
J212417.26-445503.5,https://asas-sn.osu.edu/variables/117886,389658055,T,EW,1.0,0.3283426,0.208151,4
J215837.91-454436.4,https://asas-sn.osu.edu/variables/115778,389726435,-,VAR,0.728,544.8027432,1.598991,4
J232247.09-424838.6,https://asas-sn.osu.edu/variables/172927,389728831,T,EW,1.0,0.2608852,1.344693,4
J232540.57-425355.1,https://asas-sn.osu.edu/variables/172830,389754101,-,VAR,0.308,NON PERIODIC,4.228528,2
J013236.85+615811.3,https://asas-sn.osu.edu/variables/337726,389761749,-,GCAS,0.366,NON PERIODIC,0.842819,4
J100459.37+870013.1,https://asas-sn.osu.edu/variables/154926,389773936,F,ROT:,0.891,NON PERIODIC,4.511194,4
J100517.94+870054.8,https://asas-sn.osu.edu/variables/514862,389773940,T,EW,1.0,0.27414,0.807012,4
J071702.37-103456.0,https://asas-sn.osu.edu/variables/399013,389830172,-,VAR,0.294,NON PERIODIC,5.592885,1
J055121.85-681243.6,https://asas-sn.osu.edu/variables/5989,389869955,F,RRC,0.999,0.3217845,0.769432,4
J182305.41+585412.7,https://asas-sn.osu.edu/variables/54951,389916225,T,EB,0.989,0.5508787,0.120346,4
J182911.72+563043.0,https://asas-sn.osu.edu/variables/AP14888360,389968719,T,EW,0.983,0.3317926,1.086651,4
J183110.57+562502.9,https://asas-sn.osu.edu/variables/74894,390021728,T,EW,1.0,0.3020354,1.35421,4
J013638.58+612554.5,https://asas-sn.osu.edu/variables/338546,390122587,-,GCAS:,0.289,NON PERIODIC,0.604211,4
J121508.49-584455.6,https://asas-sn.osu.edu/variables/344749,390320354,F,L,0.47,NON PERIODIC,1.807851,0
J025216.29+624656.9,https://asas-sn.osu.edu/variables/311463,390408482,-,VAR,0.406,NON PERIODIC,0.949071,4
J104219.40-602835.3,https://asas-sn.osu.edu/variables/AP39051863,390549095,T,EB,1.0,1.8694315,41.163924,0
J124019.13-293653.4,https://asas-sn.osu.edu/variables/106017,390554357,-,VAR,0.299,NON PERIODIC,1.565117,4
J124501.40+075705.7,https://asas-sn.osu.edu/variables/123547,390632932,F,ROT:,0.37,NON PERIODIC,2.812052,4
J032839.46+622937.3,https://asas-sn.osu.edu/variables/276978,390896668,-,VAR,0.554,548.0352641,3.08436,4
J104406.59-635740.4,https://asas-sn.osu.edu/variables/345258,390955053,-,VAR,0.351,NON PERIODIC,2.090843,4
J190815.04-312054.2,https://asas-sn.osu.edu/variables/106953,390996644,-,VAR,0.312,NON PERIODIC,0.752719,4
J040137.00-534205.4,https://asas-sn.osu.edu/variables/89287,391474560,F,HADS,1.0,0.094855,1.552008,4
J091551.35-490111.6,https://asas-sn.osu.edu/variables/332574,391627568,-,VAR,0.471,549.9329198,0.812429,4
J104738.68-603704.6,https://asas-sn.osu.edu/variables/345110,391643922,-,GCAS,0.497,NON PERIODIC,1.54061,4
J104716.31-620630.3,https://asas-sn.osu.edu/variables/267026,391728166,-,VAR,0.774,561.224317,10.889426,0
J053100.71-691052.7,https://asas-sn.osu.edu/variables/25415,391813522,F,ROT:,0.49,437.86593,60.765714,0
J070616.16-765021.2,https://asas-sn.osu.edu/variables/79824,391902612,T,EA,1.0,4.5521,0.609783,4
J070607.08-754910.1,https://asas-sn.osu.edu/variables/79798,391903064,-,VAR,0.453,872.232787,0.961654,4
J070959.49-720808.9,https://asas-sn.osu.edu/variables/151542,391927558,T,EB,0.996,0.542919,0.795059,2
J113714.98-694026.0,https://asas-sn.osu.edu/variables/279955,392031929,-,VAR,0.566,259.4290281,2.266628,4
J113724.75+472745.0,https://asas-sn.osu.edu/variables/117710,392402786,F,ROT:,0.703,614.1754948,1.700909,2
J183207.74+263312.9,https://asas-sn.osu.edu/variables/448448,392531346,T,EA,1.0,0.46681,2.656056,4
J184152.19+580323.1,https://asas-sn.osu.edu/variables/AP14910507,392536812,T,EW,0.995,0.5909941,0.227578,4
J214906.27-720612.3,https://asas-sn.osu.edu/variables/221875,392756613,-,YSO,0.661,NON PERIODIC,4.005006,4
J134606.63+050655.9,https://asas-sn.osu.edu/variables/128018,392909786,-,VAR,0.434,NON PERIODIC,1.873954,4
J084231.29-461654.2,https://asas-sn.osu.edu/variables/388421,393340631,F,ROT:,0.858,NON PERIODIC,0.641313,4
J084243.56-453318.8,https://asas-sn.osu.edu/variables/387398,393344055,-,GCAS:,0.354,279.5228655,1.421181,4
J105851.03-261931.8,https://asas-sn.osu.edu/variables/186059,393420032,F,HADS,0.986,0.1663624,1.452305,4
J043023.91-592805.6,https://asas-sn.osu.edu/variables/AP36373689,393491149,T,EA,0.999,0.554348,0.515839,4
J155818.44+171611.9,https://asas-sn.osu.edu/variables/55223,393636596,T,EA,0.999,0.8793624,1.896343,4
J132221.21+055310.8,https://asas-sn.osu.edu/variables/143411,393702163,F,RRAB,0.993,0.5645383,1.020601,4
J172303.52+175700.9,https://asas-sn.osu.edu/variables/52437,393787548,T,EA,1.0,0.9435175,1.266208,4
J052526.32-225615.3,https://asas-sn.osu.edu/variables/127116,393803650,F,ROT:,0.462,NON PERIODIC,2.297386,4
J123100.60+243403.7,https://asas-sn.osu.edu/variables/97538,393819751,-,VAR,0.545,645.2936584,1.972926,4
J172441.55+135357.7,https://asas-sn.osu.edu/variables/AP35502101,393871721,T,EW,1.0,0.4576166,0.439863,4
J131333.36+474751.9,https://asas-sn.osu.edu/variables/APO213,393894013,T,EA,1.0,0.81588,0.014061,4
J225625.96-360050.3,https://asas-sn.osu.edu/variables/AP58107301,393943031,T,EW,1.0,0.4497988,0.378904,4
J140755.60+435114.6,https://asas-sn.osu.edu/variables/81492,393960365,F,L,0.998,NON PERIODIC,2.162412,4
J215627.58-550627.1,https://asas-sn.osu.edu/variables/103799,393978805,-,VAR,0.468,NON PERIODIC,3.495557,0
J215703.96-560601.0,https://asas-sn.osu.edu/variables/214318,394006752,T,EA,0.988,0.4548926,0.956671,4
J001723.71-664511.9,https://asas-sn.osu.edu/variables/186306,394137224,F,ROT,0.999,6.6583323,1.10963,4
J191858.06+391559.6,https://asas-sn.osu.edu/variables/189862,394177355,F,ROT:,0.293,NON PERIODIC,2.897474,4
J191905.84+382200.4,https://asas-sn.osu.edu/variables/190220,394179296,T,EB,1.0,0.730934,1.241212,4
J131435.34-733908.2,https://asas-sn.osu.edu/variables/418436,394200417,-,VAR,0.639,756.214559,1.933883,4
J031114.12-740242.0,https://asas-sn.osu.edu/variables/174084,394230860,-,VAR,0.503,NON PERIODIC,2.517713,4
J095908.48-795827.7,https://asas-sn.osu.edu/variables/277538,394277816,-,VAR,0.314,NON PERIODIC,1.924521,4
J132004.02-762508.7,https://asas-sn.osu.edu/variables/417403,394308408,-,GCAS,0.328,NON PERIODIC,1.718488,4
J101503.05-811214.4,https://asas-sn.osu.edu/variables/267926,394452884,-,VAR,0.626,585.9149277,0.31724,4
J132252.07-720853.7,https://asas-sn.osu.edu/variables/419435,394508465,-,VAR,0.427,NON PERIODIC,5.976883,2
J211719.48-622521.8,https://asas-sn.osu.edu/variables/116796,394517162,T,EA,1.0,0.5934299,0.24706,4
J231501.47-633425.0,https://asas-sn.osu.edu/variables/104642,394596952,F,ROT:,0.357,NON PERIODIC,2.261074,4
J035319.58-794835.0,https://asas-sn.osu.edu/variables/112740,394699148,-,VAR,0.716,908.3176469,1.121523,2
J104151.42-794656.6,https://asas-sn.osu.edu/variables/106509,394728064,-,VAR,0.396,NON PERIODIC,3.275936,4
J213946.55+483223.5,https://asas-sn.osu.edu/variables/206816,394881270,-,VAR,0.443,NON PERIODIC,0.844031,4
J133224.16-743639.9,https://asas-sn.osu.edu/variables/419476,394896142,-,VAR,0.286,318.7062702,5.936984,2
J110054.48-782332.6,https://asas-sn.osu.edu/variables/AP38024962,394914071,T,EA,0.936,3.2365222,0.289684,4
J134027.73-733326.8,https://asas-sn.osu.edu/variables/419598,395181620,F,ROT:,0.871,375.7586272,55.960225,2
J134011.25-740445.8,https://asas-sn.osu.edu/variables/419367,395182898,-,VAR,0.351,NON PERIODIC,1.382307,4
J133911.82-754056.1,https://asas-sn.osu.edu/variables/419427,395186118,-,VAR,0.414,NON PERIODIC,5.51166,2
J134734.86-765917.7,https://asas-sn.osu.edu/variables/111205,395398543,T,EA,1.0,0.7675595,1.237632,4
J135730.16-731653.2,https://asas-sn.osu.edu/variables/409354,395833811,-,VAR,0.356,NON PERIODIC,1.509284,4
J022440.89+764613.2,https://asas-sn.osu.edu/variables/AP4914341,395943466,T,EA,0.998,0.2987353,0.426393,2
J140155.26-751334.0,https://asas-sn.osu.edu/variables/AP47467639,396004353,T,EW,0.976,0.2630626,0.828689,4
J022944.63+720603.7,https://asas-sn.osu.edu/variables/135037,396059992,-,VAR,0.747,745.5967084,0.037421,4
J234823.73+361840.4,https://asas-sn.osu.edu/variables/125002,396134795,-,VAR,0.328,NON PERIODIC,1.584891,4
J195531.09-711540.8,https://asas-sn.osu.edu/variables/125255,396170777,-,VAR,0.676,NON PERIODIC,0.868741,4
J235805.79+673610.8,https://asas-sn.osu.edu/variables/284373,396201681,-,GCAS:,0.381,NON PERIODIC,1.260505,0
J200413.33-752621.4,https://asas-sn.osu.edu/variables/265341,396215041,F,ROT:,0.263,NON PERIODIC,0.101906,4
