subject_id,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at
36023091,3,3,0,3,3,2019-09-01 21:11:45.068000+00:00
36023333,1,1,0,2,2,2019-10-04 15:08:23.031000+00:00
36023368,1,1,0,1,1,2019-08-20 23:53:07+00:00
36023408,1,1,0,2,2,2019-12-06 16:14:34.890000+00:00
36023466,1,1,0,2,2,2019-10-14 20:08:27.066000+00:00
36023471,1,1,0,2,2,2019-10-14 20:10:13.932000+00:00
36023511,3,3,0,4,4,2020-05-02 16:50:43.401000+00:00
36023579,4,4,0,4,4,2019-08-23 17:50:48.586000+00:00
36023580,1,2,1,3,3,2020-05-01 18:02:12.113000+00:00
36023587,1,1,0,2,2,2020-05-01 19:37:39.879000+00:00
36023591,2,2,0,3,3,2020-05-02 12:00:03.683000+00:00
36023596,0,1,1,2,2,2019-08-30 14:38:30.099000+00:00
36023605,1,1,0,1,1,2019-08-20 15:28:01.176000+00:00
36023617,1,1,0,1,1,2020-05-02 04:03:39.361000+00:00
36023626,1,1,0,3,3,2020-05-01 11:45:31.519000+00:00
36023662,2,2,0,3,3,2020-05-02 15:09:37.964000+00:00
36023712,4,4,0,4,4,2020-05-02 00:19:17.672000+00:00
36023738,2,2,0,3,3,2019-12-06 18:54:14.130000+00:00
36023796,1,1,0,2,2,2019-10-14 20:11:26.530000+00:00
36023819,1,1,0,2,2,2019-09-09 12:56:25.578000+00:00
36023844,3,3,0,4,4,2020-05-01 23:50:05.443000+00:00
36023958,2,2,0,2,2,2020-04-30 21:53:04.683000+00:00
36023974,2,2,0,2,2,2019-12-06 18:58:03.588000+00:00
36024008,3,3,0,4,4,2019-08-23 09:04:51.315000+00:00
36024031,1,1,0,1,2,2019-10-10 15:12:38.007000+00:00
36024110,1,1,0,1,1,2019-08-20 11:26:33.409000+00:00
36024118,2,2,0,3,3,2019-09-02 10:52:13.523000+00:00
36024151,2,2,0,5,5,2021-05-02 02:25:56.575000+00:00
36024159,2,2,0,3,3,2019-08-23 20:57:02.480000+00:00
36024314,1,1,0,2,2,2019-12-06 19:34:53.011000+00:00
36024379,0,1,1,2,2,2019-08-20 17:01:01.698000+00:00
36024509,3,3,0,3,3,2020-05-02 12:09:29.357000+00:00
36024528,1,1,0,1,1,2019-08-19 20:19:54.319000+00:00
36024620,1,1,0,2,2,2019-09-03 14:16:58.311000+00:00
36025120,1,1,0,1,1,2019-08-23 15:09:50.196000+00:00
36025161,2,2,0,2,2,2019-10-14 20:12:41.856000+00:00
36025168,1,1,0,1,1,2019-08-20 16:02:36.951000+00:00
36025335,2,2,0,2,2,2020-05-02 11:16:27.450000+00:00
36025392,1,1,0,2,2,2019-10-23 00:24:36.004000+00:00
36025496,3,3,0,3,3,2020-05-01 17:56:59.418000+00:00
36025533,1,1,0,1,1,2019-09-04 13:08:22.378000+00:00
36025552,3,3,0,4,4,2020-05-02 10:11:17.829000+00:00
36025678,3,3,0,4,4,2020-04-30 20:55:23.526000+00:00
36025745,0,1,1,3,3,2020-05-02 16:17:37.152000+00:00
36025863,2,2,0,2,2,2019-09-03 11:45:33.069000+00:00
36025933,1,1,0,1,1,2019-09-02 09:59:48.388000+00:00
36026008,0,1,1,1,1,2020-05-02 00:54:48.344000+00:00
36026114,2,2,0,3,3,2019-09-01 06:36:55.931000+00:00
36026230,2,2,0,4,4,2019-09-04 14:27:31.864000+00:00
36026277,0,1,1,2,2,2019-10-04 16:28:03.142000+00:00
36026322,2,2,0,2,2,2019-12-09 20:55:41.054000+00:00
36026465,0,1,1,7,19,2020-09-03 13:01:17.531000+00:00
36026492,2,2,0,3,3,2021-06-01 01:23:30.193000+00:00
36026630,2,2,0,3,3,2019-10-14 20:33:19.347000+00:00
36026637,1,1,0,2,2,2019-09-08 16:51:31.689000+00:00
36026652,-1,1,2,3,4,2020-05-02 16:32:30.163000+00:00
36026668,2,2,0,3,3,2021-06-13 16:39:01.947000+00:00
36026933,1,1,0,4,4,2022-02-19 13:17:13.855000+00:00
36026943,3,3,0,3,3,2020-05-02 11:51:27.938000+00:00
36027175,4,4,0,4,4,2019-10-16 21:00:38.017000+00:00
36027232,1,1,0,2,2,2019-10-14 20:39:16.915000+00:00
36027287,1,1,0,2,2,2020-04-30 18:11:53.743000+00:00
36027292,2,2,0,3,3,2020-04-30 22:03:15.199000+00:00
36027342,3,3,0,3,3,2019-08-22 10:46:22.134000+00:00
36027505,2,2,0,2,2,2020-05-01 08:07:36.294000+00:00
36027566,3,3,0,4,4,2019-10-14 20:40:50.218000+00:00
36027613,0,1,1,3,3,2020-05-02 14:53:21.281000+00:00
36027638,0,1,1,1,1,2019-09-01 18:48:25.229000+00:00
36027727,1,1,0,2,2,2019-09-04 14:03:06.901000+00:00
36027738,2,2,0,2,3,2019-12-09 21:46:05.649000+00:00
36027955,1,1,0,2,2,2019-10-02 21:17:19.512000+00:00
36028114,1,1,0,1,1,2019-08-30 17:08:45.523000+00:00
36028209,1,1,0,2,2,2019-10-11 20:18:45.978000+00:00
36028401,2,2,0,3,3,2019-10-14 20:42:22.954000+00:00
36028425,1,1,0,1,1,2019-12-10 14:28:10.141000+00:00
36028563,1,1,0,2,2,2019-12-10 14:40:26.662000+00:00
36028577,3,3,0,3,3,2019-12-10 14:39:54.694000+00:00
36028732,2,2,0,2,2,2020-05-01 23:55:11.991000+00:00
36028759,2,2,0,3,3,2021-06-08 23:53:54.119000+00:00
36028870,2,2,0,5,6,2021-06-03 21:25:31.423000+00:00
36029165,1,1,0,1,1,2019-09-03 21:35:24.055000+00:00
36029254,1,1,0,1,1,2019-09-02 13:46:05.310000+00:00
36029409,0,1,1,1,1,2019-12-10 15:10:35.465000+00:00
36029435,4,4,0,6,6,2020-05-01 19:34:30.471000+00:00
36029474,1,1,0,1,1,2019-08-23 19:12:34.507000+00:00
36029628,1,1,0,2,2,2019-08-20 15:50:59.309000+00:00
36029636,1,1,0,2,2,2019-10-15 10:05:56.977000+00:00
36029679,2,2,0,2,2,2019-09-03 19:33:55.104000+00:00
36029708,2,2,0,2,2,2019-12-10 15:14:13.385000+00:00
36029723,1,1,0,1,1,2019-09-06 08:57:37.988000+00:00
36029735,3,3,0,4,4,2020-05-02 08:17:35.145000+00:00
36029758,2,2,0,2,2,2019-12-10 15:23:11.843000+00:00
36029770,2,2,0,3,4,2020-06-17 15:55:14.340000+00:00
36029895,2,3,1,3,3,2020-05-02 16:00:08.011000+00:00
36029922,4,4,0,5,5,2020-05-02 04:19:42.919000+00:00
36029983,3,3,0,3,3,2020-05-02 15:40:36.451000+00:00
36030024,1,1,0,2,2,2019-10-15 10:33:26.423000+00:00
36030073,1,1,0,3,3,2019-09-06 23:20:13.012000+00:00
36030221,2,2,0,2,2,2020-05-02 02:59:20.832000+00:00
36030257,1,1,0,1,1,2019-08-20 08:09:02.443000+00:00
36030275,1,1,0,1,1,2019-09-03 23:26:36.936000+00:00
36030304,2,2,0,4,4,2019-10-15 10:42:07.049000+00:00
36030350,1,1,0,1,1,2019-08-19 17:18:08.233000+00:00
36030396,2,2,0,2,3,2019-10-10 10:38:40.485000+00:00
36030439,2,2,0,4,4,2019-12-10 16:28:36.499000+00:00
36030460,1,1,0,1,1,2019-12-10 16:27:34.894000+00:00
36030526,2,2,0,4,4,2020-05-01 08:22:47.483000+00:00
36030537,3,3,0,3,3,2019-08-31 10:21:59.438000+00:00
36030549,0,1,1,2,2,2019-12-11 15:51:26.278000+00:00
36030563,1,1,0,1,1,2020-02-26 11:05:16.957000+00:00
36030567,2,3,1,6,7,2022-03-11 22:14:06.936000+00:00
36030582,4,4,0,5,5,2019-09-03 19:14:15.319000+00:00
36030627,3,4,1,5,5,2020-05-02 04:14:37.660000+00:00
36030628,1,1,0,1,1,2019-12-11 16:16:25.816000+00:00
36030633,1,1,0,1,1,2019-10-15 10:47:31.295000+00:00
36030675,2,2,0,5,5,2021-06-14 16:33:32.876000+00:00
36030687,1,1,0,2,2,2020-05-02 09:16:09.986000+00:00
36030709,2,3,1,3,3,2019-12-11 16:20:11.479000+00:00
36030723,2,2,0,3,3,2020-05-02 11:48:12.744000+00:00
36030801,1,1,0,2,2,2019-10-15 10:48:29.785000+00:00
36030821,1,2,1,3,3,2019-09-09 18:23:27.461000+00:00
36030832,2,2,0,2,2,2019-08-31 07:01:29.908000+00:00
36030876,2,2,0,2,2,2019-09-08 14:45:57.472000+00:00
36030879,2,2,0,4,4,2021-06-15 17:37:47.560000+00:00
36030896,1,2,1,3,3,2019-12-11 16:51:25.186000+00:00
36031166,0,1,1,2,2,2020-05-02 12:39:49.542000+00:00
36034143,1,1,0,2,3,2019-09-02 10:47:13.574000+00:00
36034185,-1,2,3,3,3,2019-12-11 19:45:09.178000+00:00
36034235,1,1,0,1,1,2019-08-19 15:57:10.916000+00:00
36034255,1,1,0,1,1,2019-10-15 10:51:36.226000+00:00
36034279,1,1,0,3,3,2019-10-15 10:58:27.787000+00:00
36034306,2,2,0,3,3,2019-10-15 10:59:21.073000+00:00
36034446,3,3,0,3,3,2020-05-02 15:54:02.644000+00:00
36034478,1,1,0,2,2,2019-10-15 11:04:53.418000+00:00
36034506,1,1,0,1,1,2019-08-20 12:08:39.287000+00:00
36034601,2,2,0,3,3,2020-05-02 14:01:45.470000+00:00
36034685,1,2,1,4,4,2019-12-11 22:41:59.823000+00:00
36034777,1,1,0,1,1,2019-08-23 10:59:05.721000+00:00
36034938,1,1,0,3,3,2019-10-15 11:15:04.334000+00:00
36034948,1,1,0,1,1,2020-05-02 08:35:14.162000+00:00
36035058,1,1,0,1,1,2019-12-11 22:47:11.746000+00:00
36035130,4,4,0,5,5,2019-10-15 11:17:29.845000+00:00
36035204,3,3,0,4,5,2020-05-01 12:55:15.344000+00:00
36035442,1,1,0,4,6,2019-10-08 10:26:32.807000+00:00
36035464,2,2,0,2,2,2020-02-24 17:13:34.211000+00:00
36035541,2,2,0,5,5,2021-06-12 17:27:57.126000+00:00
36035546,1,1,0,2,2,2019-10-15 11:20:16.077000+00:00
36035588,1,1,0,2,2,2019-08-20 14:29:51.231000+00:00
36035614,1,1,0,1,1,2020-05-02 15:40:46.223000+00:00
36035710,1,1,0,1,1,2019-09-03 00:47:34.055000+00:00
36035718,2,2,0,2,2,2019-12-12 10:31:36.143000+00:00
36035996,1,1,0,3,3,2020-04-30 18:23:36.461000+00:00
36036102,2,2,0,4,4,2021-06-08 21:59:42.828000+00:00
36036201,2,2,0,4,4,2019-10-15 11:25:35.469000+00:00
36036236,0,1,1,2,2,2019-08-23 08:08:59.832000+00:00
36036323,1,2,1,3,3,2020-05-02 12:38:56.471000+00:00
36036329,3,3,0,3,3,2020-05-02 14:57:07.501000+00:00
36036344,1,1,0,1,1,2019-09-04 02:52:03.151000+00:00
36036505,3,3,0,5,5,2019-10-15 11:45:25.490000+00:00
36036956,4,4,0,6,6,2019-12-12 10:37:40.429000+00:00
36036976,3,3,0,4,4,2019-09-08 10:37:39.601000+00:00
36037045,2,2,0,2,2,2019-08-30 19:37:11.046000+00:00
36037115,2,2,0,2,2,2019-08-22 19:17:21.260000+00:00
36037188,2,2,0,2,2,2019-09-07 14:58:08.941000+00:00
36037222,3,3,0,4,4,2019-10-15 11:48:26.950000+00:00
36037369,1,1,0,2,2,2019-08-21 19:35:07.034000+00:00
36037472,1,1,0,2,2,2019-10-15 15:35:26.052000+00:00
36037487,1,1,0,5,6,2019-10-07 22:23:20.753000+00:00
36037606,2,2,0,3,3,2019-10-11 21:08:53.541000+00:00
36037624,2,2,0,2,2,2019-12-12 12:32:07.645000+00:00
36037662,0,1,1,2,2,2019-12-12 12:29:01.484000+00:00
36037674,1,1,0,1,1,2019-08-20 12:32:34.750000+00:00
36037692,1,1,0,2,2,2019-09-02 14:22:05.809000+00:00
36037787,3,3,0,5,5,2019-09-05 13:57:38.222000+00:00
36037972,1,1,0,1,1,2019-09-05 07:25:09.212000+00:00
36038109,0,1,1,2,2,2020-05-01 14:45:33.956000+00:00
36038139,2,2,0,2,2,2020-05-02 00:41:41.291000+00:00
36038237,4,4,0,4,4,2020-05-01 19:13:53.184000+00:00
36038244,2,2,0,4,4,2019-10-15 15:44:10.847000+00:00
36038251,2,2,0,3,3,2019-10-15 15:45:33.345000+00:00
36038287,1,2,1,3,3,2020-04-30 19:54:16.207000+00:00
36038296,2,2,0,4,5,2019-10-11 21:14:59.861000+00:00
36038342,3,3,0,3,3,2019-09-04 12:02:13.615000+00:00
36038459,1,1,0,1,1,2019-08-30 00:37:13.035000+00:00
36038485,1,1,0,1,1,2019-08-21 09:50:30.934000+00:00
36038527,0,1,1,2,2,2020-04-30 17:59:31.271000+00:00
36038774,0,1,1,2,2,2019-10-15 15:47:08.542000+00:00
36038966,4,4,0,4,4,2020-05-02 14:47:38.096000+00:00
36039080,3,3,0,3,3,2020-05-01 20:50:40.418000+00:00
36039086,2,2,0,4,4,2021-06-09 16:42:29.125000+00:00
36039093,1,1,0,2,2,2019-09-25 11:06:39.981000+00:00
36039098,2,2,0,2,2,2020-05-02 12:05:52.792000+00:00
36039102,1,1,0,1,1,2019-08-23 21:19:28.583000+00:00
36039103,1,2,1,3,3,2019-09-25 10:50:29.100000+00:00
36039151,1,1,0,3,3,2020-05-01 04:12:51.575000+00:00
36039167,1,1,0,1,1,2019-09-25 10:48:41.717000+00:00
36039170,1,1,0,2,2,2019-10-15 15:49:23.261000+00:00
36039175,1,1,0,2,3,2019-08-21 15:20:16.470000+00:00
36039230,1,1,0,1,1,2020-08-22 15:32:28.491000+00:00
36039352,2,2,0,3,3,2019-09-25 10:46:29.303000+00:00
36039390,2,2,0,4,4,2019-10-15 15:50:36.932000+00:00
36039413,1,1,0,2,2,2019-08-23 14:15:40.419000+00:00
36039525,0,1,1,1,1,2019-09-04 20:31:32.653000+00:00
36039587,1,1,0,1,1,2019-08-23 20:40:39.725000+00:00
36039595,3,3,0,5,5,2019-10-15 15:51:55.138000+00:00
36039612,1,1,0,2,2,2019-09-09 13:04:16.717000+00:00
36039654,0,1,1,1,1,2019-08-21 22:52:52.740000+00:00
36039811,2,2,0,6,6,2021-06-11 01:09:24.583000+00:00
36039866,2,2,0,3,3,2019-10-15 15:53:29.491000+00:00
36039905,2,2,0,3,3,2019-12-12 15:18:52.999000+00:00
36039935,1,1,0,4,4,2019-12-24 12:31:59.791000+00:00
36039946,1,1,0,1,1,2019-08-22 14:53:37.521000+00:00
36039960,1,2,1,5,5,2019-09-25 10:43:28.156000+00:00
36040082,2,2,0,4,5,2019-09-02 20:09:31.088000+00:00
36040180,3,3,0,4,4,2019-09-09 10:57:02.970000+00:00
36040258,2,2,0,3,3,2019-12-12 15:51:02.281000+00:00
36040280,3,3,0,3,3,2019-12-12 16:42:13.989000+00:00
36040285,2,2,0,2,2,2019-12-12 16:41:42.858000+00:00
36040411,2,2,0,4,4,2019-12-12 16:40:48.393000+00:00
36040872,0,1,1,1,1,2020-02-03 20:33:14.037000+00:00
36041683,1,1,0,2,2,2019-10-15 16:03:57.917000+00:00
36042956,1,1,0,1,1,2019-08-20 10:11:19.417000+00:00
36042986,1,1,0,2,2,2019-09-02 20:46:46.653000+00:00
36042996,2,2,0,3,3,2020-03-29 22:44:52.405000+00:00
36043007,2,2,0,2,2,2019-09-25 10:20:50.040000+00:00
36043015,4,4,0,4,4,2020-05-02 02:37:55.438000+00:00
36043075,1,1,0,3,3,2019-09-25 10:17:20.548000+00:00
36043125,3,3,0,3,3,2019-09-25 02:47:13.217000+00:00
36043214,2,2,0,2,2,2019-08-21 21:31:34.831000+00:00
36043281,1,1,0,2,2,2019-10-15 16:06:08.408000+00:00
36043304,0,1,1,2,2,2019-08-22 00:19:07.124000+00:00
36043305,2,2,0,3,3,2019-10-15 17:26:40.928000+00:00
36043317,2,2,0,4,4,2020-05-01 08:17:35.138000+00:00
36043375,1,1,0,2,2,2020-05-01 19:28:08.546000+00:00
36043425,1,1,0,1,1,2019-08-31 12:58:23.473000+00:00
36043442,1,2,1,3,3,2020-05-02 09:01:32.054000+00:00
36043456,3,4,1,5,5,2020-05-03 01:12:10.903000+00:00
36043463,2,3,1,3,3,2020-02-24 16:41:55.870000+00:00
36043548,2,2,0,4,4,2020-05-02 09:08:55.194000+00:00
36043570,1,1,0,2,2,2019-10-08 18:41:49.217000+00:00
36043684,1,1,0,1,1,2019-08-21 03:15:33.679000+00:00
36043761,1,1,0,3,3,2019-11-27 20:15:35.240000+00:00
36043805,2,2,0,3,3,2021-06-12 17:44:37.313000+00:00
36043811,1,1,0,1,1,2019-08-30 12:20:29.425000+00:00
36043847,3,3,0,3,3,2019-09-25 02:50:46.170000+00:00
36044062,2,2,0,3,3,2019-11-27 20:53:31.719000+00:00
36044076,1,1,0,2,3,2019-09-04 13:54:02.708000+00:00
36044116,1,2,1,3,3,2019-09-25 02:54:37.512000+00:00
36044151,1,1,0,3,3,2020-05-01 07:19:11.261000+00:00
36044188,3,3,0,5,5,2019-10-15 17:45:13.232000+00:00
36044308,2,2,0,2,2,2019-09-05 14:18:51.698000+00:00
36044338,1,1,0,2,2,2019-09-03 16:04:28.424000+00:00
36044442,1,1,0,1,1,2019-08-31 19:39:01.969000+00:00
36044456,0,1,1,1,1,2020-05-02 02:35:15.749000+00:00
36044457,1,1,0,4,4,2019-10-15 17:48:45.754000+00:00
36044494,2,2,0,2,2,2019-12-12 21:49:39.341000+00:00
36044508,2,2,0,3,3,2022-05-15 10:00:58.613000+00:00
36044524,1,1,0,1,1,2019-11-06 19:03:39.867000+00:00
36044576,2,2,0,2,2,2020-05-01 19:33:07.427000+00:00
36044644,1,1,0,1,1,2019-08-23 12:15:24.594000+00:00
36044714,2,2,0,6,6,2019-12-06 12:10:34.641000+00:00
36044745,1,1,0,1,1,2019-09-05 13:47:43.945000+00:00
36044762,1,1,0,3,3,2019-11-06 19:19:14.957000+00:00
36044767,2,2,0,3,3,2019-12-12 21:53:03.155000+00:00
36044775,3,3,0,5,5,2019-10-15 17:57:02.164000+00:00
36044840,1,1,0,1,1,2019-09-05 05:46:56.972000+00:00
36044939,0,1,1,3,3,2020-05-02 11:27:24.052000+00:00
36044949,2,2,0,2,2,2019-09-25 02:56:20.332000+00:00
36045040,4,4,0,5,5,2019-12-12 22:24:00.203000+00:00
36045114,1,1,0,1,1,2019-09-05 13:40:24.270000+00:00
36045168,2,2,0,3,3,2019-09-25 02:58:24.524000+00:00
36045192,2,2,0,3,5,2019-10-08 21:08:36.800000+00:00
36045332,3,3,0,4,4,2019-10-15 18:23:34.761000+00:00
36045341,2,2,0,2,2,2019-10-15 18:24:58.848000+00:00
36045362,3,3,0,3,3,2020-04-30 15:18:37.771000+00:00
36045460,1,1,0,2,2,2020-05-01 19:35:56.898000+00:00
36045492,2,2,0,3,3,2019-09-25 03:11:35.084000+00:00
36045582,1,1,0,1,1,2019-09-05 11:49:26.304000+00:00
36045611,1,1,0,4,5,2020-05-02 10:19:55.502000+00:00
36045628,-1,2,3,6,6,2020-05-02 00:44:14.156000+00:00
36045632,1,1,0,2,2,2019-10-15 18:27:36.090000+00:00
36045670,1,1,0,1,1,2019-09-04 14:33:40.403000+00:00
36045681,2,2,0,4,4,2019-10-15 18:31:06.180000+00:00
36045707,0,2,2,2,2,2019-09-25 03:55:13.682000+00:00
36045721,3,3,0,4,4,2020-05-02 00:15:57.148000+00:00
36045812,4,4,0,4,4,2020-04-30 15:51:15.107000+00:00
36045870,2,2,0,2,2,2019-12-13 12:29:39.076000+00:00
36046010,3,3,0,6,6,2019-10-15 18:41:01.958000+00:00
36046209,2,2,0,3,3,2020-05-01 16:30:16.524000+00:00
36046252,2,2,0,3,3,2021-06-08 23:00:29.015000+00:00
36046335,1,1,0,3,4,2019-09-29 19:53:48.155000+00:00
36046367,3,3,0,6,6,2019-10-15 20:37:15.699000+00:00
36046398,3,3,0,3,3,2019-09-01 15:18:27.615000+00:00
36046504,3,3,0,4,4,2020-05-01 08:01:35.755000+00:00
36046542,2,2,0,3,3,2019-09-08 12:56:44.311000+00:00
36046692,1,1,0,2,3,2019-10-15 20:38:29.838000+00:00
36046717,1,1,0,1,1,2019-09-01 14:44:52.146000+00:00
36046771,0,2,2,3,3,2020-05-02 11:53:38.935000+00:00
36046946,0,1,1,2,2,2019-09-01 14:32:56.327000+00:00
36047178,1,1,0,1,1,2019-09-04 08:50:16.059000+00:00
36047194,0,1,1,2,2,2019-08-20 22:29:05.485000+00:00
36047203,2,2,0,5,7,2019-10-16 20:32:10.279000+00:00
36047241,1,1,0,1,1,2019-10-15 20:43:03.485000+00:00
36047283,1,1,0,3,3,2019-10-10 14:12:39.763000+00:00
36047324,1,1,0,2,2,2019-09-22 21:09:58.429000+00:00
36047472,2,2,0,4,4,2019-09-05 10:02:56.368000+00:00
36047479,1,1,0,2,2,2019-08-31 15:32:39.858000+00:00
36047495,1,1,0,1,1,2019-08-22 08:50:08.229000+00:00
36047586,1,1,0,1,1,2019-09-01 05:29:32.761000+00:00
36047591,3,3,0,4,4,2019-09-22 20:34:48.494000+00:00
36047608,4,4,0,5,5,2019-09-05 11:23:08.275000+00:00
36047644,2,2,0,2,2,2019-09-04 20:16:24.087000+00:00
36047660,1,1,0,1,1,2019-09-03 20:42:34.770000+00:00
36047685,1,1,0,3,3,2019-09-22 20:28:01.573000+00:00
36047738,2,2,0,5,5,2019-12-13 13:14:08.955000+00:00
36047780,-2,1,3,3,3,2019-09-01 22:14:07.953000+00:00
36047787,1,1,0,2,2,2019-08-23 10:05:02.850000+00:00
36047794,1,1,0,2,3,2020-03-30 08:53:44.961000+00:00
36047821,2,2,0,3,3,2021-06-13 15:49:32.423000+00:00
36047823,1,1,0,1,1,2019-09-04 08:12:40.721000+00:00
36047847,2,2,0,2,2,2019-12-13 13:17:26.361000+00:00
36047914,0,2,2,2,2,2020-05-02 11:26:05.546000+00:00
36048061,1,1,0,1,1,2019-08-23 13:29:41.419000+00:00
36048088,1,1,0,1,1,2019-08-21 21:46:43.066000+00:00
36048162,3,3,0,4,4,2020-04-30 18:41:20.037000+00:00
36048277,2,3,1,4,4,2020-05-02 04:16:22.093000+00:00
36048288,3,3,0,3,3,2020-05-02 14:04:24.150000+00:00
36048295,2,2,0,2,2,2019-12-13 17:01:33.962000+00:00
36048363,2,2,0,2,2,2019-09-05 19:45:48.114000+00:00
36048364,1,1,0,1,1,2019-09-05 20:39:11.283000+00:00
36048387,1,1,0,1,1,2019-08-21 21:39:16.155000+00:00
36048540,0,1,1,1,1,2019-08-30 05:33:30.530000+00:00
36048872,1,1,0,1,1,2019-08-20 23:46:09.870000+00:00
36048983,1,1,0,1,1,2019-09-04 06:13:57.626000+00:00
36048989,2,2,0,4,4,2020-05-01 13:57:46.102000+00:00
36049058,2,2,0,3,3,2020-04-30 15:27:02.499000+00:00
36049092,2,2,0,4,5,2021-06-15 14:50:09.614000+00:00
36049238,1,1,0,1,1,2019-09-22 13:38:31.309000+00:00
36049285,2,2,0,3,3,2020-05-02 04:32:11.019000+00:00
36049293,3,3,0,3,3,2020-05-02 02:34:38.312000+00:00
36049437,4,4,0,5,5,2020-05-01 14:09:49.812000+00:00
36049458,2,2,0,4,4,2019-10-17 14:31:04.293000+00:00
36049472,1,1,0,3,3,2019-09-22 09:59:38.041000+00:00
36049484,5,5,0,6,6,2020-05-01 23:07:39.594000+00:00
36049494,2,2,0,2,2,2019-09-21 21:21:11.994000+00:00
36049500,2,2,0,4,4,2021-06-13 16:07:46.611000+00:00
36049513,1,1,0,1,1,2019-09-05 04:06:07.870000+00:00
36049637,2,2,0,3,3,2019-09-21 18:17:17.344000+00:00
36049659,2,2,0,3,3,2021-06-15 16:42:18.298000+00:00
36049797,1,1,0,6,10,2020-02-08 11:45:25.180000+00:00
36049890,2,2,0,4,4,2020-05-01 23:20:42.117000+00:00
36049943,1,1,0,1,1,2019-08-19 19:54:01.753000+00:00
36049957,-1,2,3,4,4,2020-04-30 22:47:07.538000+00:00
36049961,1,3,2,3,3,2020-05-02 00:25:33.137000+00:00
36050032,2,2,0,3,3,2019-09-08 18:06:35.698000+00:00
36050039,2,2,0,4,4,2019-09-08 16:03:10.930000+00:00
36050042,0,1,1,3,3,2020-05-02 18:18:40.586000+00:00
36050068,3,3,0,4,4,2019-09-03 17:39:07.750000+00:00
36050133,2,2,0,4,4,2019-09-21 11:12:48.313000+00:00
36050145,0,1,1,2,2,2019-09-21 11:10:43.892000+00:00
36050262,1,1,0,1,1,2019-08-20 08:12:11.578000+00:00
36050274,3,3,0,5,6,2019-09-21 10:43:03.388000+00:00
36050292,2,2,0,3,3,2019-09-21 10:17:52.939000+00:00
36050333,3,3,0,3,3,2020-04-30 23:08:48.740000+00:00
36050337,1,2,1,4,7,2019-09-04 19:20:53.126000+00:00
36050385,1,1,0,3,3,2019-09-21 10:09:21.440000+00:00
36050455,0,1,1,1,1,2020-02-03 20:38:41.419000+00:00
36050508,1,1,0,3,3,2020-05-07 02:41:02.326000+00:00
36050519,3,3,0,5,5,2020-05-06 17:50:29.679000+00:00
36958257,1,1,0,3,4,2020-05-09 13:52:46.694000+00:00
36958308,2,2,0,2,2,2019-10-08 18:16:19.149000+00:00
36958326,1,1,0,1,1,2019-10-08 18:15:38.535000+00:00
36958330,2,2,0,3,3,2019-12-13 18:16:14.720000+00:00
36958334,3,3,0,3,3,2020-05-01 14:22:49.642000+00:00
36958365,1,1,0,1,1,2019-09-29 15:53:08.230000+00:00
36958368,2,2,0,2,2,2019-10-17 14:38:39.488000+00:00
36958389,2,2,0,3,3,2020-04-30 15:37:38.830000+00:00
36958511,1,1,0,1,1,2019-09-25 21:36:05.790000+00:00
36958512,1,1,0,1,1,2019-09-27 02:42:11.923000+00:00
36958600,1,1,0,1,1,2019-09-27 18:06:42.765000+00:00
36958741,1,1,0,1,1,2019-10-01 12:21:06.047000+00:00
36958765,3,3,0,3,3,2020-05-01 11:45:28.941000+00:00
36958774,1,1,0,2,2,2019-10-03 16:09:54.215000+00:00
36958781,2,2,0,3,3,2019-10-17 14:44:01.405000+00:00
36958790,3,3,0,4,4,2019-10-17 14:45:23.897000+00:00
36958866,4,4,0,5,5,2019-12-13 18:30:49.055000+00:00
36958880,4,4,0,4,4,2020-05-01 14:30:14.083000+00:00
36958938,-1,1,2,4,5,2020-05-01 21:26:47.212000+00:00
36958941,2,2,0,2,2,2019-12-13 18:29:19.432000+00:00
36959044,5,5,0,6,6,2020-05-02 09:06:38.606000+00:00
36959045,2,2,0,2,2,2019-10-17 14:48:58.148000+00:00
36959084,2,3,1,5,5,2019-12-13 18:39:57.070000+00:00
36959090,2,2,0,3,3,2020-05-02 10:12:44.335000+00:00
36959111,1,1,0,1,1,2019-09-29 19:42:38.204000+00:00
36959129,3,3,0,3,3,2020-05-02 07:49:40.655000+00:00
36959137,1,1,0,1,1,2019-10-06 20:01:42.208000+00:00
36959213,1,1,0,1,1,2019-09-29 18:41:56.590000+00:00
36959239,0,1,1,2,2,2020-05-02 20:50:23.743000+00:00
36959259,3,3,0,3,3,2019-09-27 13:43:57.413000+00:00
36959263,0,1,1,3,3,2019-12-13 18:38:04.150000+00:00
36959287,2,2,0,2,2,2019-10-08 17:41:21.148000+00:00
36959322,2,2,0,3,3,2019-12-26 12:46:53.548000+00:00
36959340,1,1,0,2,2,2019-09-30 02:17:05.716000+00:00
36959362,1,1,0,2,3,2019-09-30 07:25:16.419000+00:00
36959408,2,2,0,2,2,2019-09-29 19:35:37.853000+00:00
36959421,2,2,0,2,2,2019-09-27 11:13:25.519000+00:00
36959426,2,2,0,2,2,2019-10-17 14:52:37.928000+00:00
36959445,3,3,0,3,3,2020-05-01 17:16:33.056000+00:00
36959505,2,2,0,2,2,2019-10-08 10:26:48.327000+00:00
36959522,1,2,1,3,3,2021-09-27 15:39:15.744000+00:00
